date	time	bid01	bid02	bid03	bid04	bid05	bid06	bid07	bid08	bid09	bid10
2025.12.10	01:07	156.340	156.340	156.342	156.342	156.346	156.348	156.351	156.351	156.352	156.351
2025.12.10	01:08	156.360	156.358	156.362	156.353	156.352	156.345	156.341	156.335	156.332	156.324
2025.12.10	01:09	156.314	156.316	156.313	156.316	156.320	156.321	156.328	156.327	156.329	156.327
2025.12.10	01:10	156.335	156.335	156.342	156.343	156.348	156.353	156.356	156.353	156.354	156.351
2025.12.10	01:11	156.345	156.348	156.345	156.353	156.355	156.362	156.364	156.369	156.372	156.377
2025.12.10	01:12	156.375	156.375	156.378	156.381	156.384	156.388	156.388	156.387	156.387	156.387
2025.12.10	01:13	156.386	156.387	156.394	156.402	156.414	156.416	156.431	156.430	156.432	156.431
2025.12.10	01:14	156.423	156.423	156.417	156.414	156.411	156.403	156.408	156.407	156.408	156.412
2025.12.10	01:15	156.421	156.420	156.421	156.420	156.416	156.413	156.412	156.411	156.409	156.404
2025.12.10	01:16	156.409	156.409	156.412	156.414	156.416	156.420	156.414	156.412	156.412	156.407
2025.12.10	01:17	156.414	156.414	156.421	156.424	156.428	156.437	156.428	156.430	156.429	156.424
2025.12.10	01:18	156.431	156.432	156.430	156.431	156.427	156.426	156.423	156.424	156.423	156.425
2025.12.10	01:19	156.425	156.425	156.426	156.428	156.431	156.430	156.433	156.433	156.435	156.440
2025.12.10	01:20	156.446	156.443	156.449	156.448	156.453	156.456	156.458	156.455	156.458	156.455
2025.12.10	01:21	156.455	156.455	156.466	156.474	156.491	156.494	156.506	156.492	156.495	156.486
2025.12.10	01:22	156.496	156.495	156.496	156.490	156.480	156.479	156.467	156.468	156.468	156.470
2025.12.10	01:23	156.485	156.482	156.483	156.477	156.467	156.465	156.460	156.461	156.461	156.464
2025.12.10	01:24	156.456	156.459	156.458	156.463	156.463	156.468	156.472	156.470	156.472	156.477
2025.12.10	01:25	156.476	156.477	156.484	156.489	156.500	156.504	156.507	156.504	156.504	156.499
2025.12.10	01:26	156.488	156.491	156.492	156.498	156.511	156.513	156.521	156.518	156.520	156.517
2025.12.10	01:27	156.527	156.523	156.526	156.519	156.514	156.508	156.497	156.504	156.503	156.507
2025.12.10	01:28	156.500	156.499	156.495	156.491	156.490	156.487	156.491	156.488	156.490	156.492
2025.12.10	01:29	156.494	156.491	156.488	156.481	156.471	156.469	156.457	156.461	156.459	156.462
2025.12.10	01:30	156.470	156.465	156.465	156.459	156.447	156.444	156.439	156.443	156.442	156.446
2025.12.10	01:31	156.395	156.406	156.395	156.430	156.458	156.479	156.519	156.471	156.487	156.446
2025.12.10	01:32	156.405	156.412	156.405	156.424	156.444	156.455	156.486	156.463	156.469	156.455
2025.12.10	01:33	156.462	156.458	156.454	156.435	156.420	156.409	156.385	156.401	156.393	156.406
2025.12.10	01:34	156.388	156.391	156.391	156.399	156.413	156.415	156.430	156.424	156.424	156.421
2025.12.10	01:35	156.422	156.422	156.427	156.434	156.441	156.443	156.456	156.452	156.453	156.451
2025.12.10	01:36	156.476	156.469	156.485	156.473	156.472	156.461	156.459	156.449	156.447	156.436
2025.12.10	01:37	156.442	156.442	156.439	156.431	156.422	156.418	156.403	156.404	156.403	156.404
2025.12.10	01:38	156.401	156.403	156.400	156.407	156.406	156.413	156.412	156.419	156.420	156.426
2025.12.10	01:39	156.441	156.441	156.452	156.454	156.463	156.467	156.461	156.454	156.455	156.446
2025.12.10	01:40	156.463	156.458	156.457	156.450	156.436	156.434	156.421	156.423	156.422	156.422
2025.12.10	01:41	156.425	156.425	156.430	156.432	156.433	156.437	156.437	156.442	156.441	156.450
2025.12.10	01:42	156.457	156.455	156.457	156.453	156.445	156.444	156.440	156.444	156.442	156.446
2025.12.10	01:43	156.450	156.448	156.454	156.453	156.458	156.457	156.458	156.453	156.455	156.451
2025.12.10	01:44	156.449	156.448	156.450	156.453	156.454	156.457	156.463	156.460	156.461	156.459
2025.12.10	01:45	156.469	156.469	156.477	156.479	156.485	156.490	156.492	156.492	156.493	156.492
2025.12.10	01:46	156.501	156.501	156.500	156.494	156.485	156.483	156.474	156.483	156.480	156.487
2025.12.10	01:47	156.489	156.488	156.478	156.472	156.456	156.450	156.438	156.437	156.438	156.438
2025.12.10	01:48	156.436	156.438	156.441	156.440	156.445	156.445	156.447	156.448	156.448	156.448
2025.12.10	01:49	156.448	156.448	156.451	156.452	156.454	156.458	156.459	156.461	156.460	156.467
2025.12.10	01:50	156.466	156.466	156.464	156.459	156.455	156.452	156.445	156.447	156.445	156.438
2025.12.10	01:51	156.444	156.444	156.444	156.441	156.438	156.434	156.427	156.427	156.426	156.429
2025.12.10	01:52	156.416	156.419	156.414	156.421	156.424	156.428	156.434	156.434	156.436	156.444
2025.12.10	01:53	156.451	156.452	156.452	156.450	156.445	156.443	156.440	156.439	156.440	156.441
2025.12.10	01:54	156.439	156.439	156.440	156.436	156.435	156.431	156.429	156.426	156.427	156.418
2025.12.10	01:55	156.421	156.418	156.418	156.413	156.407	156.410	156.403	156.410	156.409	156.412
2025.12.10	01:56	156.419	156.417	156.423	156.422	156.426	156.425	156.431	156.430	156.431	156.429
2025.12.10	01:57	156.424	156.427	156.421	156.423	156.419	156.418	156.414	156.415	156.414	156.416
2025.12.10	01:58	156.415	156.415	156.415	156.420	156.421	156.425	156.431	156.420	156.423	156.416
2025.12.10	01:59	156.418	156.419	156.415	156.413	156.405	156.401	156.407	156.406	156.407	156.414
2025.12.10	02:00	156.402	156.404	156.436	156.488	156.545	156.574	156.654	156.630	156.640	156.621
2025.12.10	02:01	156.620	156.620	156.620	156.632	156.633	156.644	156.646	156.656	156.658	156.671
2025.12.10	02:02	156.667	156.668	156.668	156.681	156.687	156.696	156.703	156.692	156.696	156.685
2025.12.10	02:03	156.669	156.671	156.656	156.658	156.641	156.642	156.629	156.637	156.633	156.641
2025.12.10	02:04	156.631	156.633	156.631	156.645	156.651	156.661	156.668	156.671	156.672	156.669
2025.12.10	02:05	156.666	156.668	156.672	156.684	156.695	156.703	156.722	156.719	156.721	156.720
2025.12.10	02:06	156.737	156.735	156.752	156.751	156.766	156.765	156.781	156.778	156.780	156.777
2025.12.10	02:07	156.795	156.790	156.800	156.789	156.788	156.778	156.767	156.769	156.768	156.771
2025.12.10	02:08	156.757	156.763	156.758	156.767	156.770	156.778	156.790	156.783	156.785	156.782
2025.12.10	02:09	156.780	156.782	156.784	156.795	156.799	156.809	156.824	156.822	156.823	156.823
2025.12.10	02:10	156.848	156.839	156.853	156.838	156.839	156.824	156.824	156.809	156.806	156.791
2025.12.10	02:11	156.801	156.801	156.809	156.809	156.819	156.820	156.828	156.826	156.827	156.825
2025.12.10	02:12	156.805	156.805	156.786	156.784	156.767	156.763	156.746	156.754	156.751	156.758
2025.12.10	02:13	156.765	156.763	156.764	156.756	156.750	156.743	156.732	156.746	156.742	156.751
2025.12.10	02:14	156.746	156.747	156.746	156.759	156.761	156.772	156.775	156.786	156.788	156.802
2025.12.10	02:15	156.814	156.812	156.808	156.800	156.783	156.781	156.764	156.764	156.763	156.764
2025.12.10	02:16	156.775	156.773	156.784	156.783	156.793	156.793	156.799	156.792	156.795	156.790
2025.12.10	02:17	156.792	156.792	156.785	156.777	156.765	156.762	156.746	156.746	156.746	156.746
2025.12.10	02:18	156.730	156.732	156.731	156.735	156.744	156.745	156.753	156.749	156.752	156.750
2025.12.10	02:19	156.755	156.754	156.751	156.749	156.740	156.736	156.736	156.736	156.737	156.742
2025.12.10	02:20	156.734	156.736	156.738	156.743	156.752	156.753	156.753	156.749	156.750	156.743
2025.12.10	02:21	156.751	156.751	156.752	156.745	156.738	156.736	156.725	156.724	156.724	156.726
2025.12.10	02:22	156.729	156.728	156.721	156.706	156.690	156.684	156.659	156.664	156.662	156.666
2025.12.10	02:23	156.663	156.665	156.670	156.675	156.684	156.687	156.692	156.686	156.690	156.685
2025.12.10	02:24	156.680	156.678	156.673	156.672	156.667	156.661	156.662	156.656	156.656	156.645
2025.12.10	02:25	156.662	156.659	156.669	156.667	156.675	156.674	156.683	156.677	156.680	156.675
2025.12.10	02:26	156.662	156.663	156.662	156.669	156.677	156.679	156.692	156.690	156.690	156.688
2025.12.10	02:27	156.697	156.693	156.694	156.680	156.672	156.663	156.649	156.657	156.653	156.659
2025.12.10	02:28	156.654	156.654	156.650	156.646	156.647	156.642	156.642	156.639	156.638	156.633
2025.12.10	02:29	156.633	156.634	156.631	156.628	156.622	156.619	156.614	156.616	156.615	156.617
2025.12.10	02:30	156.612	156.612	156.614	156.619	156.626	156.628	156.637	156.627	156.630	156.623
2025.12.10	02:31	156.623	156.623	156.615	156.609	156.597	156.595	156.581	156.583	156.582	156.584
2025.12.10	02:32	156.573	156.576	156.578	156.585	156.598	156.600	156.611	156.607	156.610	156.607
2025.12.10	02:33	156.605	156.605	156.605	156.607	156.614	156.612	156.612	156.612	156.611	156.608
2025.12.10	02:34	156.595	156.596	156.597	156.603	156.615	156.617	156.627	156.627	156.626	156.626
2025.12.10	02:35	156.610	156.614	156.607	156.616	156.619	156.625	156.630	156.634	156.635	156.644
2025.12.10	02:36	156.642	156.642	156.649	156.656	156.668	156.670	156.676	156.667	156.671	156.663
2025.12.10	02:37	156.675	156.675	156.685	156.687	156.697	156.700	156.711	156.707	156.707	156.706
2025.12.10	02:38	156.714	156.711	156.719	156.718	156.726	156.727	156.726	156.716	156.717	156.710
2025.12.10	02:39	156.708	156.708	156.722	156.728	156.747	156.752	156.764	156.758	156.759	156.757
2025.12.10	02:40	156.747	156.750	156.750	156.759	156.770	156.776	156.794	156.793	156.793	156.793
2025.12.10	02:41	156.798	156.796	156.798	156.792	156.791	156.785	156.781	156.790	156.788	156.793
2025.12.10	02:42	156.793	156.793	156.798	156.800	156.809	156.813	156.813	156.813	156.812	156.808
2025.12.10	02:43	156.798	156.802	156.803	156.808	156.817	156.819	156.824	156.820	156.823	156.820
2025.12.10	02:44	156.844	156.841	156.846	156.840	156.832	156.830	156.818	156.820	156.818	156.820
2025.12.10	02:45	156.838	156.837	156.836	156.828	156.812	156.808	156.795	156.801	156.799	156.807
2025.12.10	02:46	156.795	156.799	156.791	156.797	156.796	156.802	156.800	156.808	156.805	156.814
2025.12.10	02:47	156.813	156.812	156.821	156.825	156.828	156.833	156.832	156.831	156.830	156.829
2025.12.10	02:48	156.841	156.835	156.837	156.830	156.820	156.818	156.804	156.812	156.810	156.815
2025.12.10	02:49	156.809	156.812	156.813	156.822	156.828	156.832	156.845	156.842	156.843	156.841
2025.12.10	02:50	156.841	156.842	156.839	156.832	156.830	156.823	156.818	156.818	156.816	156.820
2025.12.10	02:51	156.819	156.821	156.832	156.839	156.857	156.860	156.873	156.871	156.872	156.871
2025.12.10	02:52	156.876	156.873	156.876	156.870	156.866	156.867	156.861	156.863	156.863	156.865
2025.12.10	02:53	156.856	156.859	156.860	156.866	156.875	156.876	156.889	156.887	156.888	156.888
2025.12.10	02:54	156.891	156.892	156.890	156.890	156.889	156.884	156.886	156.887	156.886	156.888
2025.12.10	02:55	156.894	156.894	156.900	156.901	156.906	156.907	156.910	156.906	156.909	156.904
2025.12.10	02:56	156.910	156.907	156.908	156.904	156.900	156.900	156.897	156.901	156.901	156.904
2025.12.10	02:57	156.888	156.890	156.886	156.893	156.900	156.902	156.912	156.910	156.910	156.908
2025.12.10	02:58	156.910	156.907	156.908	156.903	156.904	156.901	156.894	156.896	156.895	156.895
2025.12.10	02:59	156.885	156.886	156.876	156.876	156.868	156.867	156.858	156.862	156.861	156.864
2025.12.10	03:00	156.867	156.864	156.865	156.861	156.861	156.858	156.852	156.854	156.853	156.856
2025.12.10	03:01	156.857	156.857	156.856	156.850	156.846	156.842	156.836	156.834	156.831	156.824
2025.12.10	03:02	156.829	156.830	156.828	156.825	156.817	156.816	156.809	156.812	156.810	156.816
2025.12.10	03:03	156.825	156.825	156.832	156.834	156.839	156.843	156.844	156.846	156.845	156.844
2025.12.10	03:04	156.851	156.850	156.856	156.856	156.860	156.861	156.867	156.861	156.863	156.859
2025.12.10	03:05	156.855	156.854	156.862	156.866	156.878	156.884	156.891	156.886	156.888	156.885
2025.12.10	03:06	156.896	156.896	156.901	156.902	156.905	156.909	156.911	156.910	156.910	156.910
2025.12.10	03:07	156.903	156.906	156.901	156.905	156.905	156.909	156.908	156.912	156.911	156.917
2025.12.10	03:08	156.915	156.915	156.913	156.910	156.910	156.908	156.908	156.907	156.906	156.903
2025.12.10	03:09	156.911	156.909	156.909	156.898	156.890	156.884	156.871	156.874	156.874	156.876
2025.12.10	03:10	156.875	156.875	156.870	156.865	156.857	156.855	156.845	156.852	156.850	156.855
2025.12.10	03:11	156.846	156.848	156.844	156.849	156.851	156.855	156.857	156.860	156.862	156.866
2025.12.10	03:12	156.859	156.859	156.854	156.853	156.848	156.844	156.847	156.850	156.848	156.853
2025.12.10	03:13	156.853	156.854	156.860	156.866	156.878	156.880	156.889	156.888	156.890	156.889
2025.12.10	03:14	156.892	156.891	156.893	156.885	156.884	156.879	156.872	156.875	156.875	156.877
2025.12.10	03:15	156.886	156.884	156.883	156.881	156.872	156.868	156.869	156.869	156.870	156.876
2025.12.10	03:16	156.881	156.879	156.883	156.878	156.879	156.874	156.876	156.869	156.872	156.863
2025.12.10	03:17	156.855	156.858	156.859	156.865	156.875	156.875	156.883	156.876	156.879	156.875
2025.12.10	03:18	156.879	156.876	156.871	156.870	156.860	156.854	156.855	156.853	156.854	156.857
2025.12.10	03:19	156.862	156.859	156.862	156.856	156.852	156.853	156.848	156.849	156.849	156.850
2025.12.10	03:20	156.826	156.831	156.822	156.827	156.835	156.836	156.845	156.845	156.848	156.855
2025.12.10	03:21	156.863	156.862	156.871	156.871	156.877	156.881	156.884	156.880	156.884	156.880
2025.12.10	03:22	156.880	156.881	156.884	156.888	156.894	156.894	156.901	156.900	156.900	156.900
2025.12.10	03:23	156.898	156.899	156.900	156.904	156.907	156.907	156.913	156.911	156.911	156.911
2025.12.10	03:24	156.911	156.911	156.905	156.904	156.896	156.890	156.886	156.887	156.887	156.888
2025.12.10	03:25	156.886	156.887	156.890	156.893	156.897	156.897	156.901	156.899	156.901	156.900
2025.12.10	03:26	156.903	156.903	156.906	156.907	156.909	156.912	156.908	156.909	156.908	156.903
2025.12.10	03:27	156.894	156.894	156.897	156.899	156.902	156.905	156.906	156.905	156.906	156.904
2025.12.10	03:28	156.901	156.901	156.903	156.904	156.907	156.910	156.911	156.911	156.911	156.911
2025.12.10	03:29	156.911	156.912	156.909	156.905	156.905	156.904	156.904	156.903	156.904	156.906
2025.12.10	03:30	156.894	156.899	156.894	156.899	156.899	156.905	156.911	156.908	156.908	156.908
2025.12.10	03:31	156.898	156.901	156.896	156.900	156.899	156.905	156.902	156.908	156.908	156.915
2025.12.10	03:32	156.915	156.916	156.909	156.905	156.902	156.897	156.897	156.897	156.897	156.897
2025.12.10	03:33	156.894	156.896	156.893	156.896	156.895	156.897	156.901	156.899	156.901	156.900
2025.12.10	03:34	156.901	156.900	156.905	156.906	156.909	156.913	156.906	156.908	156.908	156.904
2025.12.10	03:35	156.903	156.904	156.903	156.905	156.910	156.910	156.912	156.908	156.911	156.908
2025.12.10	03:36	156.911	156.911	156.912	156.908	156.907	156.905	156.905	156.903	156.902	156.899
2025.12.10	03:37	156.900	156.898	156.898	156.893	156.890	156.889	156.882	156.885	156.883	156.887
2025.12.10	03:38	156.892	156.892	156.895	156.896	156.898	156.902	156.894	156.896	156.895	156.890
2025.12.10	03:39	156.895	156.893	156.898	156.897	156.901	156.903	156.901	156.906	156.908	156.913
2025.12.10	03:40	156.915	156.912	156.910	156.905	156.898	156.896	156.889	156.897	156.896	156.902
2025.12.10	03:41	156.902	156.902	156.903	156.903	156.906	156.906	156.908	156.906	156.907	156.905
2025.12.10	03:42	156.906	156.906	156.907	156.903	156.902	156.899	156.897	156.895	156.895	156.895
2025.12.10	03:43	156.890	156.891	156.891	156.895	156.901	156.902	156.908	156.901	156.902	156.897
2025.12.10	03:44	156.901	156.899	156.899	156.894	156.894	156.889	156.880	156.882	156.882	156.883
2025.12.10	03:45	156.883	156.883	156.878	156.881	156.874	156.871	156.874	156.873	156.874	156.876
2025.12.10	03:46	156.882	156.881	156.879	156.878	156.871	156.868	156.868	156.866	156.867	156.867
2025.12.10	03:47	156.871	156.869	156.868	156.863	156.857	156.857	156.851	156.853	156.851	156.854
2025.12.10	03:48	156.857	156.856	156.858	156.859	156.861	156.860	156.864	156.858	156.858	156.854
2025.12.10	03:49	156.860	156.859	156.864	156.865	156.869	156.871	156.872	156.867	156.866	156.862
2025.12.10	03:50	156.862	156.861	156.870	156.872	156.878	156.887	156.874	156.877	156.877	156.870
2025.12.10	03:51	156.862	156.862	156.857	156.856	156.853	156.847	156.849	156.848	156.849	156.852
2025.12.10	03:52	156.847	156.850	156.848	156.851	156.853	156.854	156.860	156.858	156.860	156.858
2025.12.10	03:53	156.868	156.866	156.869	156.867	156.863	156.863	156.857	156.858	156.858	156.859
2025.12.10	03:54	156.851	156.853	156.850	156.857	156.860	156.864	156.872	156.869	156.869	156.869
2025.12.10	03:55	156.869	156.870	156.864	156.862	156.853	156.848	156.855	156.853	156.854	156.862
2025.12.10	03:56	156.859	156.859	156.863	156.862	156.868	156.871	156.869	156.869	156.869	156.868
2025.12.10	03:57	156.871	156.869	156.870	156.865	156.863	156.860	156.856	156.857	156.857	156.858
2025.12.10	03:58	156.856	156.855	156.859	156.859	156.862	156.867	156.863	156.863	156.864	156.861
2025.12.10	03:59	156.862	156.861	156.859	156.861	156.857	156.857	156.860	156.858	156.859	156.860
2025.12.10	04:00	156.852	156.852	156.846	156.844	156.840	156.836	156.844	156.842	156.844	156.851
2025.12.10	04:01	156.846	156.848	156.846	156.848	156.848	156.852	156.851	156.854	156.855	156.858
2025.12.10	04:02	156.863	156.864	156.858	156.854	156.845	156.837	156.836	156.836	156.835	156.839
2025.12.10	04:03	156.840	156.841	156.840	156.839	156.835	156.835	156.832	156.835	156.835	156.839
2025.12.10	04:04	156.833	156.834	156.838	156.839	156.848	156.852	156.853	156.853	156.856	156.862
2025.12.10	04:05	156.865	156.865	156.862	156.863	156.858	156.859	156.854	156.855	156.851	156.849
2025.12.10	04:06	156.846	156.846	156.852	156.855	156.856	156.860	156.858	156.859	156.860	156.858
2025.12.10	04:07	156.861	156.861	156.863	156.864	156.865	156.868	156.870	156.869	156.870	156.869
2025.12.10	04:08	156.872	156.872	156.873	156.875	156.876	156.878	156.878	156.879	156.881	156.883
2025.12.10	04:09	156.887	156.886	156.891	156.892	156.896	156.897	156.898	156.899	156.900	156.899
2025.12.10	04:10	156.905	156.907	156.903	156.902	156.898	156.894	156.894	156.894	156.894	156.895
2025.12.10	04:11	156.891	156.892	156.893	156.895	156.901	156.904	156.906	156.907	156.907	156.904
2025.12.10	04:12	156.905	156.905	156.901	156.900	156.895	156.893	156.889	156.889	156.889	156.890
2025.12.10	04:13	156.884	156.884	156.890	156.892	156.895	156.896	156.899	156.899	156.903	156.905
2025.12.10	04:14	156.908	156.908	156.910	156.911	156.911	156.914	156.909	156.911	156.910	156.906
2025.12.10	04:15	156.907	156.907	156.904	156.904	156.905	156.903	156.904	156.903	156.903	156.904
2025.12.10	04:16	156.904	156.905	156.904	156.905	156.904	156.904	156.904	156.905	156.903	156.901
2025.12.10	04:17	156.900	156.900	156.902	156.902	156.904	156.906	156.902	156.903	156.902	156.901
2025.12.10	04:18	156.896	156.898	156.894	156.896	156.890	156.891	156.891	156.890	156.889	156.893
2025.12.10	04:19	156.894	156.893	156.899	156.899	156.903	156.909	156.900	156.901	156.901	156.896
2025.12.10	04:20	156.898	156.898	156.898	156.896	156.893	156.892	156.889	156.889	156.889	156.890
2025.12.10	04:21	156.890	156.891	156.885	156.884	156.883	156.876	156.878	156.878	156.880	156.881
2025.12.10	04:22	156.887	156.884	156.886	156.883	156.881	156.883	156.878	156.880	156.878	156.875
2025.12.10	04:23	156.879	156.877	156.879	156.874	156.872	156.869	156.863	156.866	156.864	156.868
2025.12.10	04:24	156.872	156.871	156.872	156.866	156.861	156.858	156.849	156.849	156.849	156.851
2025.12.10	04:25	156.855	156.855	156.859	156.861	156.864	156.869	156.868	156.868	156.869	156.868
2025.12.10	04:26	156.868	156.868	156.868	156.870	156.871	156.871	156.873	156.874	156.875	156.877
2025.12.10	04:27	156.877	156.877	156.881	156.882	156.887	156.892	156.890	156.893	156.893	156.889
2025.12.10	04:28	156.888	156.889	156.888	156.890	156.887	156.888	156.885	156.888	156.887	156.887
2025.12.10	04:29	156.888	156.887	156.886	156.890	156.889	156.891	156.892	156.895	156.898	156.902
2025.12.10	04:30	156.904	156.903	156.903	156.900	156.898	156.894	156.891	156.890	156.887	156.884
2025.12.10	04:31	156.887	156.887	156.888	156.891	156.890	156.893	156.890	156.891	156.892	156.890
