date	time	bid01	bid02	bid03	bid04	bid05	bid06	bid07	bid08	bid09	bid10
2025.12.08	09:59	155.219	155.219	155.222	155.223	155.224	155.229	155.225	155.226	155.227	155.224
2025.12.08	10:00	155.206	155.211	155.202	155.214	155.218	155.229	155.234	155.243	155.249	155.260
2025.12.08	10:01	155.245	155.246	155.245	155.250	155.262	155.263	155.272	155.265	155.267	155.263
2025.12.08	10:02	155.248	155.252	155.246	155.252	155.254	155.258	155.265	155.263	155.263	155.263
2025.12.08	10:03	155.278	155.274	155.282	155.272	155.268	155.262	155.248	155.257	155.254	155.260
2025.12.08	10:04	155.264	155.262	155.260	155.254	155.249	155.248	155.239	155.239	155.239	155.239
2025.12.08	10:05	155.250	155.250	155.248	155.247	155.239	155.233	155.232	155.230	155.230	155.235
2025.12.08	10:06	155.239	155.239	155.241	155.243	155.245	155.251	155.248	155.247	155.247	155.246
2025.12.08	10:07	155.247	155.246	155.248	155.248	155.250	155.249	155.247	155.248	155.248	155.246
2025.12.08	10:08	155.245	155.242	155.243	155.243	155.246	155.245	155.246	155.248	155.250	155.248
2025.12.08	10:09	155.249	155.250	155.251	155.248	155.246	155.247	155.245	155.244	155.245	155.246
2025.12.08	10:10	155.242	155.242	155.241	155.243	155.242	155.243	155.243	155.244	155.245	155.246
2025.12.08	10:11	155.247	155.249	155.249	155.245	155.242	155.243	155.241	155.240	155.241	155.242
2025.12.08	10:12	155.241	155.240	155.243	155.239	155.240	155.236	155.237	155.233	155.233	155.233
2025.12.08	10:13	155.230	155.230	155.231	155.235	155.237	155.238	155.242	155.243	155.247	155.249
2025.12.08	10:14	155.242	155.243	155.243	155.245	155.246	155.248	155.249	155.251	155.252	155.255
2025.12.08	10:15	155.252	155.252	155.257	155.257	155.258	155.263	155.262	155.263	155.264	155.262
2025.12.08	10:16	155.266	155.264	155.263	155.258	155.252	155.250	155.239	155.240	155.240	155.241
2025.12.08	10:17	155.244	155.244	155.244	155.244	155.249	155.247	155.248	155.249	155.249	155.247
2025.12.08	10:18	155.248	155.249	155.253	155.255	155.265	155.266	155.272	155.271	155.270	155.270
2025.12.08	10:19	155.272	155.272	155.274	155.271	155.270	155.267	155.263	155.266	155.264	155.268
2025.12.08	10:20	155.266	155.266	155.265	155.267	155.268	155.270	155.273	155.273	155.273	155.272
2025.12.08	10:21	155.270	155.272	155.267	155.268	155.265	155.260	155.263	155.261	155.262	155.263
2025.12.08	10:22	155.263	155.263	155.259	155.259	155.258	155.257	155.257	155.258	155.257	155.259
2025.12.08	10:23	155.258	155.257	155.260	155.262	155.262	155.262	155.262	155.262	155.260	155.259
2025.12.08	10:24	155.264	155.264	155.264	155.265	155.263	155.264	155.262	155.263	155.260	155.258
2025.12.08	10:25	155.250	155.252	155.249	155.252	155.253	155.254	155.258	155.256	155.258	155.261
2025.12.08	10:26	155.259	155.262	155.262	155.267	155.272	155.272	155.277	155.273	155.276	155.273
2025.12.08	10:27	155.266	155.267	155.264	155.267	155.269	155.271	155.272	155.274	155.275	155.277
2025.12.08	10:28	155.275	155.276	155.274	155.275	155.273	155.274	155.272	155.277	155.276	155.276
2025.12.08	10:29	155.276	155.277	155.277	155.277	155.277	155.277	155.277	155.277	155.277	155.277
2025.12.08	10:30	155.286	155.284	155.289	155.280	155.278	155.270	155.267	155.262	155.259	155.253
2025.12.08	10:31	155.259	155.259	155.258	155.253	155.249	155.246	155.237	155.251	155.249	155.258
2025.12.08	10:32	155.264	155.263	155.263	155.262	155.257	155.253	155.250	155.250	155.250	155.253
2025.12.08	10:33	155.252	155.252	155.254	155.260	155.267	155.271	155.282	155.281	155.281	155.281
2025.12.08	10:34	155.283	155.285	155.278	155.274	155.272	155.266	155.268	155.268	155.269	155.273
2025.12.08	10:35	155.280	155.281	155.278	155.276	155.267	155.263	155.261	155.262	155.264	155.267
2025.12.08	10:36	155.267	155.267	155.265	155.264	155.259	155.259	155.256	155.256	155.255	155.256
2025.12.08	10:37	155.263	155.263	155.269	155.273	155.276	155.282	155.279	155.279	155.280	155.279
2025.12.08	10:38	155.283	155.282	155.283	155.280	155.278	155.279	155.276	155.276	155.273	155.272
2025.12.08	10:39	155.277	155.276	155.281	155.280	155.285	155.284	155.289	155.286	155.286	155.285
2025.12.08	10:40	155.286	155.285	155.286	155.285	155.286	155.285	155.286	155.287	155.288	155.286
2025.12.08	10:41	155.285	155.284	155.291	155.293	155.298	155.303	155.300	155.300	155.297	155.294
2025.12.08	10:42	155.297	155.296	155.298	155.296	155.297	155.294	155.295	155.294	155.293	155.294
2025.12.08	10:43	155.298	155.297	155.300	155.299	155.302	155.304	155.305	155.302	155.303	155.302
2025.12.08	10:44	155.301	155.300	155.305	155.305	155.308	155.310	155.309	155.308	155.307	155.304
2025.12.08	10:45	155.307	155.308	155.312	155.317	155.318	155.323	155.322	155.322	155.322	155.321
2025.12.08	10:46	155.316	155.314	155.318	155.318	155.320	155.321	155.324	155.323	155.324	155.323
2025.12.08	10:47	155.329	155.327	155.331	155.329	155.328	155.327	155.325	155.324	155.322	155.319
2025.12.08	10:48	155.317	155.317	155.320	155.318	155.320	155.319	155.321	155.319	155.320	155.319
2025.12.08	10:49	155.321	155.321	155.319	155.318	155.317	155.315	155.314	155.316	155.315	155.317
2025.12.08	10:50	155.317	155.318	155.321	155.321	155.325	155.329	155.329	155.329	155.331	155.334
2025.12.08	10:51	155.344	155.345	155.357	155.359	155.368	155.375	155.379	155.377	155.380	155.375
2025.12.08	10:52	155.368	155.367	155.362	155.356	155.355	155.350	155.350	155.350	155.350	155.352
2025.12.08	10:53	155.352	155.352	155.355	155.353	155.355	155.356	155.355	155.354	155.355	155.354
2025.12.08	10:54	155.356	155.355	155.355	155.351	155.348	155.349	155.343	155.342	155.342	155.344
2025.12.08	10:55	155.339	155.338	155.341	155.343	155.350	155.352	155.357	155.355	155.356	155.355
2025.12.08	10:56	155.351	155.351	155.349	155.347	155.345	155.342	155.344	155.345	155.346	155.347
2025.12.08	10:57	155.342	155.342	155.348	155.348	155.350	155.355	155.351	155.353	155.350	155.349
2025.12.08	10:58	155.344	155.344	155.340	155.338	155.337	155.331	155.331	155.327	155.325	155.321
2025.12.08	10:59	155.322	155.320	155.322	155.319	155.318	155.315	155.314	155.314	155.313	155.308
2025.12.08	11:00	155.317	155.317	155.315	155.301	155.289	155.282	155.260	155.263	155.262	155.266
2025.12.08	11:01	155.273	155.271	155.261	155.252	155.227	155.222	155.206	155.211	155.210	155.216
2025.12.08	11:02	155.233	155.232	155.227	155.224	155.211	155.207	155.212	155.210	155.212	155.220
2025.12.08	11:03	155.212	155.213	155.219	155.220	155.226	155.234	155.231	155.232	155.231	155.230
2025.12.08	11:04	155.249	155.248	155.241	155.236	155.218	155.211	155.203	155.203	155.203	155.204
2025.12.08	11:05	155.213	155.212	155.208	155.194	155.173	155.169	155.144	155.160	155.156	155.168
2025.12.08	11:06	155.165	155.164	155.166	155.169	155.173	155.175	155.178	155.174	155.176	155.173
2025.12.08	11:07	155.170	155.170	155.172	155.179	155.186	155.189	155.202	155.193	155.195	155.189
2025.12.08	11:08	155.195	155.195	155.200	155.200	155.207	155.209	155.212	155.204	155.207	155.201
2025.12.08	11:09	155.194	155.197	155.197	155.201	155.206	155.207	155.216	155.215	155.215	155.215
2025.12.08	11:10	155.204	155.204	155.193	155.193	155.184	155.181	155.179	155.185	155.182	155.191
2025.12.08	11:11	155.188	155.189	155.193	155.194	155.201	155.202	155.203	155.199	155.196	155.192
2025.12.08	11:12	155.185	155.185	155.179	155.178	155.172	155.170	155.173	155.176	155.174	155.179
2025.12.08	11:13	155.192	155.192	155.204	155.207	155.216	155.224	155.224	155.221	155.223	155.218
2025.12.08	11:14	155.216	155.217	155.220	155.221	155.228	155.230	155.234	155.234	155.233	155.232
2025.12.08	11:15	155.232	155.232	155.230	155.228	155.224	155.224	155.220	155.222	155.220	155.214
2025.12.08	11:16	155.218	155.215	155.212	155.210	155.208	155.202	155.203	155.204	155.204	155.205
2025.12.08	11:17	155.202	155.202	155.206	155.212	155.220	155.222	155.231	155.221	155.222	155.217
2025.12.08	11:18	155.215	155.215	155.228	155.231	155.242	155.252	155.252	155.253	155.253	155.251
2025.12.08	11:19	155.250	155.250	155.252	155.255	155.260	155.261	155.259	155.256	155.258	155.252
2025.12.08	11:20	155.255	155.255	155.253	155.250	155.244	155.242	155.239	155.242	155.240	155.245
2025.12.08	11:21	155.238	155.237	155.231	155.226	155.225	155.217	155.223	155.220	155.222	155.226
2025.12.08	11:22	155.238	155.236	155.238	155.233	155.227	155.226	155.220	155.222	155.219	155.213
2025.12.08	11:23	155.213	155.214	155.219	155.219	155.225	155.229	155.230	155.230	155.232	155.237
2025.12.08	11:24	155.228	155.227	155.218	155.215	155.209	155.202	155.203	155.202	155.201	155.204
2025.12.08	11:25	155.194	155.197	155.195	155.200	155.202	155.204	155.208	155.208	155.208	155.216
2025.12.08	11:26	155.211	155.211	155.209	155.208	155.206	155.203	155.200	155.201	155.200	155.202
2025.12.08	11:27	155.204	155.201	155.197	155.196	155.194	155.186	155.188	155.188	155.188	155.190
2025.12.08	11:28	155.188	155.185	155.184	155.179	155.176	155.176	155.171	155.171	155.171	155.164
2025.12.08	11:29	155.157	155.157	155.160	155.163	155.172	155.176	155.182	155.181	155.181	155.180
2025.12.08	11:30	155.171	155.171	155.165	155.165	155.161	155.158	155.157	155.161	155.160	155.165
2025.12.08	11:31	155.167	155.164	155.158	155.155	155.151	155.143	155.142	155.143	155.143	155.143
2025.12.08	11:32	155.149	155.147	155.153	155.152	155.157	155.161	155.157	155.157	155.158	155.156
2025.12.08	11:33	155.148	155.148	155.142	155.140	155.134	155.132	155.131	155.137	155.135	155.142
2025.12.08	11:34	155.142	155.142	155.141	155.139	155.137	155.135	155.130	155.135	155.134	155.138
2025.12.08	11:35	155.139	155.139	155.141	155.142	155.141	155.142	155.143	155.144	155.143	155.145
2025.12.08	11:36	155.136	155.136	155.128	155.125	155.120	155.111	155.115	155.112	155.114	155.118
2025.12.08	11:37	155.112	155.112	155.106	155.102	155.101	155.097	155.104	155.101	155.104	155.110
2025.12.08	11:38	155.105	155.106	155.106	155.110	155.113	155.114	155.120	155.119	155.119	155.118
2025.12.08	11:39	155.119	155.121	155.120	155.120	155.118	155.119	155.119	155.118	155.117	155.116
2025.12.08	11:40	155.120	155.119	155.121	155.117	155.115	155.114	155.108	155.107	155.107	155.109
2025.12.08	11:41	155.097	155.100	155.097	155.104	155.108	155.112	155.121	155.120	155.120	155.120
2025.12.08	11:42	155.121	155.120	155.118	155.117	155.112	155.112	155.110	155.113	155.111	155.114
2025.12.08	11:43	155.118	155.118	155.118	155.114	155.109	155.107	155.101	155.103	155.103	155.105
2025.12.08	11:44	155.110	155.108	155.113	155.112	155.116	155.118	155.116	155.118	155.117	155.116
2025.12.08	11:45	155.110	155.111	155.112	155.121	155.127	155.132	155.144	155.144	155.146	155.144
2025.12.08	11:46	155.140	155.143	155.145	155.146	155.152	155.156	155.154	155.155	155.155	155.153
2025.12.08	11:47	155.146	155.145	155.155	155.156	155.165	155.178	155.176	155.175	155.176	155.175
2025.12.08	11:48	155.184	155.182	155.177	155.175	155.164	155.157	155.156	155.154	155.155	155.156
2025.12.08	11:49	155.157	155.155	155.157	155.156	155.158	155.157	155.157	155.156	155.157	155.155
2025.12.08	11:50	155.152	155.153	155.157	155.160	155.165	155.165	155.170	155.168	155.170	155.169
2025.12.08	11:51	155.173	155.171	155.166	155.161	155.151	155.149	155.141	155.140	155.141	155.141
2025.12.08	11:52	155.139	155.139	155.141	155.143	155.148	155.150	155.149	155.149	155.148	155.145
2025.12.08	11:53	155.142	155.141	155.149	155.152	155.165	155.171	155.177	155.176	155.176	155.172
2025.12.08	11:54	155.179	155.178	155.179	155.169	155.160	155.154	155.141	155.162	155.154	155.170
2025.12.08	11:55	155.172	155.171	155.171	155.163	155.160	155.154	155.147	155.153	155.153	155.157
2025.12.08	11:56	155.167	155.166	155.164	155.161	155.150	155.147	155.143	155.143	155.143	155.143
2025.12.08	11:57	155.133	155.130	155.123	155.116	155.112	155.103	155.101	155.092	155.091	155.082
2025.12.08	11:58	155.075	155.079	155.080	155.088	155.097	155.099	155.109	155.098	155.103	155.095
2025.12.08	11:59	155.085	155.085	155.075	155.075	155.067	155.065	155.062	155.066	155.063	155.069
2025.12.08	12:00	155.062	155.065	155.062	155.078	155.081	155.094	155.100	155.110	155.111	155.125
2025.12.08	12:01	155.123	155.123	155.125	155.131	155.136	155.138	155.146	155.136	155.141	155.133
2025.12.08	12:02	155.134	155.133	155.124	155.119	155.106	155.101	155.101	155.106	155.104	155.116
2025.12.08	12:03	155.107	155.107	155.098	155.097	155.091	155.087	155.087	155.089	155.087	155.094
2025.12.08	12:04	155.097	155.095	155.090	155.082	155.071	155.069	155.057	155.070	155.070	155.079
2025.12.08	12:05	155.091	155.088	155.087	155.081	155.073	155.073	155.065	155.066	155.064	155.065
2025.12.08	12:06	155.057	155.058	155.060	155.061	155.068	155.070	155.070	155.072	155.071	155.071
2025.12.08	12:07	155.072	155.071	155.067	155.066	155.059	155.059	155.053	155.052	155.052	155.047
2025.12.08	12:08	155.046	155.048	155.052	155.054	155.064	155.070	155.070	155.072	155.071	155.071
2025.12.08	12:09	155.069	155.070	155.070	155.072	155.078	155.080	155.085	155.085	155.085	155.084
2025.12.08	12:10	155.074	155.073	155.065	155.061	155.056	155.045	155.046	155.046	155.045	155.047
2025.12.08	12:11	155.037	155.038	155.038	155.042	155.050	155.053	155.059	155.059	155.059	155.059
2025.12.08	12:12	155.049	155.053	155.045	155.051	155.050	155.056	155.054	155.062	155.059	155.069
2025.12.08	12:13	155.070	155.067	155.065	155.063	155.054	155.052	155.049	155.049	155.049	155.050
2025.12.08	12:14	155.055	155.054	155.053	155.044	155.036	155.031	155.018	155.024	155.020	155.027
2025.12.08	12:15	155.034	155.033	155.029	155.027	155.016	155.011	155.005	155.007	155.007	155.008
2025.12.08	12:16	154.997	155.001	154.996	155.003	155.005	155.011	155.018	155.012	155.014	155.012
2025.12.08	12:17	155.011	155.009	155.016	155.024	155.029	155.022	155.026	155.025	155.025	155.019
2025.12.08	12:18	155.002	155.005	155.004	155.009	155.018	155.020	155.025	155.021	155.024	155.021
2025.12.08	12:19	154.999	155.000	155.000	155.007	155.022	155.025	155.037	155.036	155.036	155.034
2025.12.08	12:20	155.038	155.038	155.042	155.044	155.045	155.050	155.048	155.050	155.049	155.049
2025.12.08	12:21	155.048	155.049	155.042	155.040	155.032	155.026	155.024	155.024	155.025	155.026
2025.12.08	12:22	155.032	155.031	155.023	155.014	154.993	154.989	154.978	154.984	154.980	154.988
2025.12.08	12:23	154.987	154.987	154.998	155.002	155.015	155.025	155.019	155.022	155.019	155.011
2025.12.08	12:24	155.010	155.011	155.002	155.002	154.995	154.986	154.989	154.990	154.989	154.992
2025.12.08	12:25	154.993	154.993	155.008	155.009	155.024	155.037	155.027	155.031	155.029	155.023
2025.12.08	12:26	155.023	155.023	155.026	155.032	155.038	155.040	155.049	155.041	155.045	155.039
2025.12.08	12:27	155.047	155.047	155.044	155.041	155.033	155.029	155.027	155.030	155.029	155.034
2025.12.08	12:28	155.043	155.041	155.043	155.036	155.032	155.028	155.021	155.023	155.021	155.024
2025.12.08	12:29	155.022	155.022	155.024	155.026	155.030	155.031	155.036	155.035	155.035	155.034
2025.12.08	12:30	155.037	155.037	155.034	155.032	155.027	155.026	155.023	155.021	155.017	155.015
2025.12.08	12:31	155.019	155.019	155.019	155.011	155.006	155.002	154.993	155.001	154.997	155.005
2025.12.08	12:32	155.000	154.997	154.993	154.987	154.986	154.979	154.985	154.982	154.983	154.988
2025.12.08	12:33	154.997	154.998	155.001	155.001	155.007	155.009	155.007	155.007	155.005	155.001
2025.12.08	12:34	154.989	154.989	154.978	154.976	154.967	154.961	154.966	154.969	154.967	154.974
2025.12.08	12:35	154.978	154.975	154.973	154.967	154.959	154.957	154.949	154.960	154.959	154.967
2025.12.08	12:36	154.972	154.973	154.965	154.962	154.956	154.947	154.949	154.948	154.947	154.950
2025.12.08	12:37	154.944	154.948	154.952	154.953	154.963	154.969	154.971	154.972	154.972	154.971
2025.12.08	12:38	154.990	154.986	154.992	154.985	154.980	154.974	154.963	154.964	154.964	154.965
2025.12.08	12:39	154.959	154.961	154.956	154.958	154.951	154.948	154.950	154.953	154.950	154.956
2025.12.08	12:40	154.963	154.963	154.969	154.971	154.975	154.979	154.975	154.978	154.977	154.974
2025.12.08	12:41	154.970	154.970	154.971	154.974	154.978	154.980	154.986	154.985	154.985	154.984
2025.12.08	12:42	154.978	154.978	154.973	154.971	154.968	154.961	154.968	154.966	154.967	154.972
2025.12.08	12:43	154.961	154.961	154.966	154.968	154.970	154.976	154.975	154.974	154.974	154.974
2025.12.08	12:44	154.984	154.983	154.977	154.968	154.949	154.945	154.927	154.930	154.928	154.934
2025.12.08	12:45	154.927	154.930	154.928	154.933	154.933	154.938	154.947	154.946	154.946	154.946
2025.12.08	12:46	154.939	154.940	154.933	154.933	154.928	154.927	154.921	154.922	154.921	154.922
2025.12.08	12:47	154.923	154.922	154.927	154.931	154.939	154.941	154.949	154.945	154.947	154.942
2025.12.08	12:48	154.941	154.942	154.947	154.950	154.956	154.957	154.964	154.964	154.969	154.973
2025.12.08	12:49	154.988	154.985	154.984	154.978	154.966	154.964	154.956	154.956	154.957	154.958
2025.12.08	12:50	154.951	154.952	154.951	154.955	154.958	154.958	154.964	154.962	154.961	154.960
2025.12.08	12:51	154.947	154.948	154.941	154.940	154.933	154.932	154.927	154.934	154.934	154.940
2025.12.08	12:52	154.929	154.932	154.927	154.930	154.931	154.935	154.942	154.942	154.942	154.941
2025.12.08	12:53	154.947	154.948	154.941	154.938	154.932	154.922	154.925	154.924	154.923	154.927
2025.12.08	12:54	154.932	154.931	154.930	154.929	154.923	154.919	154.921	154.919	154.920	154.926
2025.12.08	12:55	154.915	154.916	154.914	154.919	154.926	154.927	154.937	154.936	154.936	154.935
2025.12.08	12:56	154.937	154.938	154.933	154.933	154.929	154.922	154.930	154.929	154.930	154.935
2025.12.08	12:57	154.932	154.932	154.932	154.935	154.936	154.937	154.937	154.938	154.939	154.942
2025.12.08	12:58	154.943	154.942	154.940	154.941	154.937	154.939	154.938	154.941	154.939	154.942
2025.12.08	12:59	154.942	154.942	154.938	154.934	154.926	154.925	154.916	154.916	154.916	154.918
2025.12.08	13:00	154.912	154.914	154.908	154.911	154.905	154.901	154.910	154.908	154.909	154.917
2025.12.08	13:01	154.925	154.923	154.927	154.922	154.921	154.916	154.914	154.912	154.913	154.907
2025.12.08	13:02	154.909	154.907	154.910	154.906	154.905	154.905	154.903	154.904	154.902	154.904
2025.12.08	13:03	154.903	154.903	154.909	154.909	154.911	154.915	154.914	154.915	154.916	154.914
2025.12.08	13:04	154.904	154.906	154.902	154.905	154.904	154.907	154.908	154.911	154.912	154.916
2025.12.08	13:05	154.920	154.917	154.918	154.914	154.909	154.912	154.906	154.911	154.910	154.912
2025.12.08	13:06	154.912	154.912	154.912	154.910	154.909	154.908	154.904	154.904	154.904	154.905
2025.12.08	13:07	154.910	154.909	154.911	154.910	154.908	154.908	154.906	154.908	154.908	154.904
2025.12.08	13:08	154.909	154.910	154.908	154.907	154.906	154.903	154.902	154.902	154.902	154.903
2025.12.08	13:09	154.901	154.902	154.909	154.910	154.917	154.927	154.924	154.926	154.925	154.923
2025.12.08	13:10	154.923	154.923	154.924	154.926	154.927	154.930	154.929	154.930	154.930	154.928
2025.12.08	13:11	154.928	154.929	154.931	154.931	154.934	154.936	154.936	154.936	154.938	154.943
2025.12.08	13:12	154.938	154.938	154.934	154.932	154.931	154.928	154.936	154.932	154.935	154.940
2025.12.08	13:13	154.939	154.939	154.938	154.947	154.946	154.955	154.954	154.963	154.965	154.963
2025.12.08	13:14	154.973	154.973	154.981	154.983	154.989	154.995	154.984	154.987	154.985	154.976
2025.12.08	13:15	154.984	154.986	154.993	154.997	155.002	155.008	155.009	155.006	155.006	155.004
2025.12.08	13:16	154.988	154.989	154.996	155.000	155.012	155.020	155.023	155.024	155.024	155.024
2025.12.08	13:17	155.006	155.009	155.003	155.009	155.015	155.018	155.030	155.028	155.028	155.026
2025.12.08	13:18	155.022	155.023	155.026	155.027	155.033	155.033	155.035	155.029	155.032	155.027
2025.12.08	13:19	155.030	155.028	155.031	155.027	155.025	155.022	155.019	155.020	155.020	155.014
2025.12.08	13:20	155.018	155.019	155.014	155.013	155.008	155.000	155.009	155.006	155.006	155.012
2025.12.08	13:21	155.012	155.013	155.002	154.997	154.985	154.974	154.973	154.973	154.972	154.975
2025.12.08	13:22	154.978	154.978	154.980	154.978	154.977	154.976	154.972	154.973	154.973	154.974
2025.12.08	13:23	154.980	154.977	154.981	154.974	154.971	154.967	154.959	154.962	154.960	154.964
2025.12.08	13:24	154.962	154.963	154.966	154.969	154.973	154.973	154.978	154.977	154.979	154.978
2025.12.08	13:25	154.981	154.981	154.982	154.978	154.977	154.974	154.972	154.970	154.969	154.963
2025.12.08	13:26	154.969	154.969	154.978	154.982	154.987	154.996	154.993	154.995	154.994	154.993
2025.12.08	13:27	154.989	154.989	154.989	154.997	154.998	155.004	155.009	155.013	155.015	155.022
2025.12.08	13:28	155.014	155.016	155.014	155.017	155.019	155.019	155.022	155.022	155.022	155.026
2025.12.08	13:29	155.022	155.020	155.024	155.024	155.026	155.027	155.030	155.028	155.029	155.028
2025.12.08	13:30	155.034	155.036	155.040	155.044	155.046	155.053	155.052	155.054	155.054	155.051
2025.12.08	13:31	155.055	155.053	155.058	155.057	155.060	155.059	155.064	155.062	155.063	155.060
