date	time	bid01	bid02	bid03	bid04	bid05	bid06	bid07	bid08	bid09	bid10
2025.12.03	00:57	155.971	155.970	155.973	155.974	155.978	155.982	155.981	155.981	155.982	155.979
2025.12.03	00:58	155.976	155.976	155.978	155.983	155.987	155.990	155.998	155.985	155.989	155.980
2025.12.03	00:59	155.987	155.986	155.985	155.985	155.980	155.980	155.977	155.979	155.976	155.973
2025.12.03	01:00	155.959	155.960	155.961	155.965	155.973	155.977	155.984	155.985	155.984	155.984
2025.12.03	01:01	155.985	155.986	155.985	155.987	155.992	155.992	155.994	155.992	155.994	155.993
2025.12.03	01:02	156.002	155.999	156.000	155.994	155.988	155.987	155.977	155.985	155.982	155.987
2025.12.03	01:03	155.993	155.991	155.999	155.998	156.005	156.012	156.010	156.012	156.011	156.010
2025.12.03	01:04	156.002	156.002	156.005	156.013	156.021	156.024	156.037	156.037	156.037	156.037
2025.12.03	01:05	156.040	156.040	156.040	156.036	156.032	156.030	156.023	156.027	156.026	156.030
2025.12.03	01:06	156.035	156.033	156.030	156.024	156.018	156.017	156.008	156.019	156.015	156.022
2025.12.03	01:07	156.018	156.020	156.017	156.024	156.029	156.028	156.037	156.032	156.035	156.032
2025.12.03	01:08	156.026	156.028	156.026	156.030	156.036	156.037	156.047	156.047	156.047	156.046
2025.12.03	01:09	156.051	156.051	156.054	156.054	156.059	156.060	156.063	156.062	156.062	156.062
2025.12.03	01:10	156.060	156.059	156.065	156.067	156.074	156.081	156.077	156.078	156.078	156.074
2025.12.03	01:11	156.075	156.075	156.073	156.069	156.064	156.063	156.057	156.062	156.062	156.064
2025.12.03	01:12	156.062	156.063	156.060	156.061	156.058	156.059	156.056	156.058	156.056	156.057
2025.12.03	01:13	156.057	156.058	156.053	156.047	156.044	156.043	156.042	156.042	156.043	156.044
2025.12.03	01:14	156.043	156.043	156.043	156.046	156.047	156.050	156.053	156.050	156.050	156.048
2025.12.03	01:15	156.047	156.046	156.053	156.055	156.063	156.070	156.072	156.072	156.073	156.071
2025.12.03	01:16	156.076	156.074	156.071	156.071	156.067	156.063	156.065	156.064	156.065	156.066
2025.12.03	01:17	156.068	156.066	156.069	156.067	156.072	156.074	156.075	156.073	156.073	156.070
2025.12.03	01:18	156.068	156.069	156.071	156.074	156.079	156.079	156.081	156.079	156.081	156.080
2025.12.03	01:19	156.077	156.077	156.075	156.075	156.072	156.070	156.069	156.071	156.071	156.073
2025.12.03	01:20	156.074	156.074	156.079	156.076	156.082	156.087	156.082	156.083	156.083	156.082
2025.12.03	01:21	156.077	156.080	156.077	156.080	156.081	156.080	156.084	156.083	156.082	156.085
2025.12.03	01:22	156.085	156.085	156.084	156.080	156.078	156.077	156.072	156.071	156.071	156.072
2025.12.03	01:23	156.063	156.063	156.058	156.055	156.052	156.048	156.049	156.049	156.048	156.050
2025.12.03	01:24	156.051	156.048	156.045	156.043	156.039	156.034	156.035	156.034	156.033	156.034
2025.12.03	01:25	156.039	156.036	156.040	156.033	156.030	156.026	156.020	156.022	156.019	156.013
2025.12.03	01:26	156.011	156.011	156.010	156.012	156.015	156.018	156.020	156.019	156.019	156.019
2025.12.03	01:27	156.018	156.019	156.018	156.021	156.022	156.024	156.026	156.028	156.029	156.031
2025.12.03	01:28	156.034	156.032	156.034	156.031	156.030	156.030	156.026	156.029	156.027	156.029
2025.12.03	01:29	156.023	156.023	156.017	156.014	156.011	156.002	156.004	156.004	156.005	156.007
2025.12.03	01:30	156.014	156.012	156.016	156.013	156.011	156.009	156.005	156.007	156.006	156.001
2025.12.03	01:31	155.995	155.996	155.997	156.002	156.009	156.010	156.018	156.018	156.021	156.029
2025.12.03	01:32	156.027	156.026	156.029	156.031	156.036	156.039	156.035	156.037	156.036	156.033
2025.12.03	01:33	156.030	156.030	156.031	156.037	156.042	156.045	156.053	156.045	156.047	156.042
2025.12.03	01:34	156.044	156.041	156.045	156.043	156.045	156.044	156.045	156.046	156.046	156.045
2025.12.03	01:35	156.046	156.048	156.047	156.045	156.044	156.043	156.042	156.042	156.043	156.043
2025.12.03	01:36	156.037	156.037	156.033	156.031	156.028	156.022	156.028	156.025	156.025	156.029
2025.12.03	01:37	156.030	156.030	156.030	156.028	156.026	156.024	156.020	156.024	156.023	156.028
2025.12.03	01:38	156.034	156.034	156.040	156.041	156.046	156.050	156.051	156.049	156.048	156.045
2025.12.03	01:39	156.050	156.047	156.046	156.045	156.043	156.037	156.043	156.040	156.041	156.045
2025.12.03	01:40	156.042	156.042	156.041	156.041	156.038	156.037	156.037	156.039	156.038	156.041
2025.12.03	01:41	156.034	156.037	156.037	156.041	156.045	156.045	156.048	156.045	156.045	156.043
2025.12.03	01:42	156.045	156.046	156.041	156.035	156.021	156.019	156.007	156.008	156.007	156.009
2025.12.03	01:43	156.013	156.014	156.011	156.010	156.003	156.000	156.002	156.000	156.002	156.007
2025.12.03	01:44	156.002	156.003	156.002	156.007	156.014	156.015	156.026	156.025	156.025	156.024
2025.12.03	01:45	156.027	156.027	156.030	156.034	156.034	156.037	156.037	156.039	156.040	156.043
2025.12.03	01:46	156.031	156.031	156.022	156.019	156.011	156.007	156.000	156.002	156.001	156.004
2025.12.03	01:47	155.996	155.996	155.999	156.003	156.009	156.010	156.017	156.017	156.019	156.025
2025.12.03	01:48	156.026	156.024	156.023	156.019	156.013	156.013	156.007	156.008	156.008	156.009
2025.12.03	01:49	156.005	156.005	156.002	156.000	155.998	155.995	156.002	155.999	155.999	156.004
2025.12.03	01:50	155.997	156.000	155.998	156.000	156.006	156.006	156.009	156.008	156.007	156.007
2025.12.03	01:51	156.012	156.010	156.011	156.008	156.005	156.007	156.004	156.006	156.004	156.006
2025.12.03	01:52	156.000	156.000	155.995	155.996	155.991	155.990	155.983	155.990	155.989	155.994
2025.12.03	01:53	155.982	155.982	155.972	155.971	155.962	155.958	155.951	155.956	155.956	155.960
2025.12.03	01:54	155.965	155.964	155.968	155.964	155.963	155.958	155.956	155.954	155.954	155.954
2025.12.03	01:55	155.961	155.958	155.960	155.955	155.951	155.948	155.942	155.943	155.941	155.943
2025.12.03	01:56	155.948	155.946	155.948	155.942	155.941	155.935	155.929	155.931	155.929	155.931
2025.12.03	01:57	155.935	155.934	155.938	155.939	155.943	155.942	155.950	155.946	155.946	155.944
2025.12.03	01:58	155.942	155.941	155.946	155.951	155.959	155.961	155.969	155.958	155.961	155.953
2025.12.03	01:59	155.955	155.957	155.957	155.954	155.951	155.948	155.949	155.948	155.948	155.950
2025.12.03	02:00	155.946	155.947	155.945	155.954	155.953	155.961	155.961	155.967	155.968	155.976
2025.12.03	02:01	155.984	155.982	155.990	155.987	155.995	155.999	155.995	155.991	155.994	155.986
2025.12.03	02:02	155.987	155.988	155.992	155.997	156.006	156.007	156.015	156.014	156.017	156.024
2025.12.03	02:03	156.023	156.021	156.023	156.018	156.021	156.015	156.015	156.010	156.012	156.005
2025.12.03	02:04	155.995	155.996	155.999	156.001	156.011	156.014	156.013	156.014	156.013	156.008
2025.12.03	02:05	156.014	156.014	156.018	156.020	156.023	156.027	156.030	156.029	156.029	156.029
2025.12.03	02:06	156.027	156.026	156.031	156.033	156.042	156.046	156.050	156.048	156.049	156.047
2025.12.03	02:07	156.058	156.058	156.068	156.070	156.078	156.084	156.079	156.076	156.077	156.068
2025.12.03	02:08	156.064	156.064	156.064	156.076	156.078	156.087	156.094	156.100	156.106	156.115
2025.12.03	02:09	156.100	156.107	156.102	156.109	156.115	156.117	156.128	156.124	156.125	156.125
2025.12.03	02:10	156.118	156.122	156.123	156.131	156.140	156.142	156.153	156.151	156.152	156.150
2025.12.03	02:11	156.158	156.156	156.164	156.162	156.171	156.171	156.176	156.172	156.175	156.171
2025.12.03	02:12	156.176	156.176	156.176	156.169	156.164	156.160	156.152	156.151	156.148	156.138
2025.12.03	02:13	156.134	156.135	156.142	156.147	156.158	156.160	156.168	156.163	156.165	156.161
2025.12.03	02:14	156.167	156.168	156.167	156.165	156.160	156.158	156.156	156.157	156.156	156.160
2025.12.03	02:15	156.166	156.162	156.167	156.162	156.162	156.157	156.153	156.155	156.152	156.146
2025.12.03	02:16	156.148	156.148	156.148	156.145	156.144	156.140	156.132	156.133	156.133	156.135
2025.12.03	02:17	156.142	156.142	156.147	156.147	156.154	156.156	156.162	156.162	156.163	156.162
2025.12.03	02:18	156.166	156.163	156.166	156.164	156.158	156.158	156.156	156.155	156.156	156.157
2025.12.03	02:19	156.158	156.159	156.151	156.148	156.135	156.129	156.130	156.128	156.130	156.135
2025.12.03	02:20	156.128	156.128	156.122	156.119	156.116	156.109	156.109	156.109	156.109	156.111
2025.12.03	02:21	156.101	156.104	156.099	156.104	156.106	156.110	156.113	156.116	156.115	156.123
2025.12.03	02:22	156.136	156.132	156.134	156.120	156.106	156.097	156.078	156.102	156.095	156.111
2025.12.03	02:23	156.104	156.108	156.109	156.115	156.124	156.126	156.136	156.131	156.133	156.129
2025.12.03	02:24	156.132	156.131	156.132	156.128	156.129	156.123	156.126	156.120	156.120	156.116
2025.12.03	02:25	156.115	156.116	156.118	156.123	156.127	156.128	156.137	156.125	156.127	156.121
2025.12.03	02:26	156.122	156.122	156.122	156.120	156.117	156.116	156.114	156.115	156.113	156.116
2025.12.03	02:27	156.121	156.122	156.114	156.110	156.098	156.092	156.084	156.087	156.086	156.088
2025.12.03	02:28	156.093	156.090	156.086	156.085	156.075	156.068	156.065	156.064	156.064	156.065
2025.12.03	02:29	156.059	156.061	156.053	156.054	156.049	156.049	156.046	156.039	156.040	156.034
2025.12.03	02:30	156.023	156.023	156.013	156.014	156.004	156.000	155.990	155.995	155.994	155.998
2025.12.03	02:31	156.001	156.000	156.001	155.995	155.996	155.988	155.991	155.983	155.983	155.974
2025.12.03	02:32	155.965	155.965	155.958	155.956	155.949	155.945	155.947	155.953	155.954	155.960
2025.12.03	02:33	155.960	155.961	155.949	155.932	155.912	155.903	155.873	155.885	155.882	155.889
2025.12.03	02:34	155.897	155.895	155.893	155.882	155.869	155.864	155.846	155.865	155.863	155.875
2025.12.03	02:35	155.886	155.883	155.885	155.873	155.861	155.854	155.838	155.842	155.840	155.845
2025.12.03	02:36	155.850	155.849	155.844	155.842	155.831	155.826	155.826	155.825	155.826	155.831
2025.12.03	02:37	155.830	155.829	155.837	155.844	155.860	155.863	155.873	155.867	155.869	155.863
2025.12.03	02:38	155.857	155.856	155.860	155.862	155.868	155.874	155.871	155.872	155.872	155.868
2025.12.03	02:39	155.863	155.865	155.871	155.874	155.887	155.893	155.900	155.899	155.899	155.896
2025.12.03	02:40	155.891	155.893	155.897	155.913	155.925	155.934	155.954	155.953	155.953	155.953
2025.12.03	02:41	155.957	155.955	155.959	155.954	155.955	155.951	155.947	155.950	155.948	155.950
2025.12.03	02:42	155.956	155.953	155.946	155.944	155.931	155.924	155.929	155.928	155.931	155.936
2025.12.03	02:43	155.924	155.925	155.925	155.930	155.935	155.936	155.943	155.941	155.942	155.940
2025.12.03	02:44	155.940	155.940	155.937	155.935	155.929	155.927	155.926	155.925	155.926	155.929
2025.12.03	02:45	155.931	155.931	155.929	155.921	155.913	155.909	155.895	155.905	155.902	155.910
2025.12.03	02:46	155.903	155.901	155.906	155.911	155.916	155.920	155.920	155.921	155.921	155.919
2025.12.03	02:47	155.926	155.925	155.932	155.932	155.937	155.938	155.947	155.944	155.945	155.943
2025.12.03	02:48	155.950	155.951	155.948	155.948	155.944	155.938	155.939	155.940	155.939	155.941
2025.12.03	02:49	155.948	155.945	155.945	155.935	155.928	155.923	155.910	155.912	155.911	155.913
2025.12.03	02:50	155.921	155.920	155.924	155.915	155.914	155.906	155.904	155.897	155.895	155.885
2025.12.03	02:51	155.886	155.884	155.883	155.873	155.871	155.863	155.850	155.856	155.854	155.858
2025.12.03	02:52	155.858	155.859	155.867	155.878	155.891	155.895	155.914	155.910	155.912	155.910
2025.12.03	02:53	155.903	155.906	155.907	155.920	155.928	155.936	155.950	155.948	155.950	155.949
2025.12.03	02:54	155.940	155.945	155.942	155.945	155.952	155.954	155.955	155.952	155.953	155.950
2025.12.03	02:55	155.928	155.929	155.910	155.910	155.893	155.892	155.872	155.875	155.874	155.877
2025.12.03	02:56	155.891	155.889	155.898	155.897	155.905	155.905	155.910	155.908	155.910	155.908
2025.12.03	02:57	155.914	155.915	155.913	155.906	155.898	155.896	155.884	155.898	155.895	155.906
2025.12.03	02:58	155.901	155.901	155.897	155.896	155.893	155.891	155.891	155.892	155.893	155.896
2025.12.03	02:59	155.888	155.891	155.883	155.884	155.876	155.875	155.870	155.871	155.870	155.871
2025.12.03	03:00	155.860	155.863	155.866	155.874	155.886	155.889	155.903	155.898	155.900	155.896
2025.12.03	03:01	155.903	155.902	155.908	155.909	155.915	155.916	155.922	155.913	155.914	155.908
2025.12.03	03:02	155.917	155.915	155.916	155.911	155.906	155.906	155.899	155.901	155.899	155.901
2025.12.03	03:03	155.896	155.899	155.901	155.903	155.909	155.913	155.905	155.909	155.907	155.902
2025.12.03	03:04	155.917	155.914	155.919	155.914	155.907	155.905	155.897	155.898	155.898	155.900
2025.12.03	03:05	155.903	155.900	155.897	155.895	155.885	155.882	155.881	155.882	155.884	155.887
2025.12.03	03:06	155.882	155.883	155.885	155.892	155.901	155.903	155.914	155.912	155.914	155.911
2025.12.03	03:07	155.901	155.903	155.901	155.905	155.909	155.909	155.914	155.913	155.912	155.912
2025.12.03	03:08	155.910	155.909	155.914	155.914	155.917	155.922	155.920	155.919	155.920	155.919
2025.12.03	03:09	155.921	155.920	155.918	155.913	155.900	155.899	155.887	155.889	155.887	155.890
2025.12.03	03:10	155.901	155.898	155.896	155.887	155.872	155.870	155.852	155.851	155.852	155.852
2025.12.03	03:11	155.850	155.850	155.854	155.858	155.864	155.865	155.869	155.867	155.867	155.866
2025.12.03	03:12	155.869	155.867	155.864	155.853	155.844	155.837	155.824	155.823	155.821	155.823
2025.12.03	03:13	155.824	155.824	155.817	155.811	155.800	155.798	155.790	155.799	155.796	155.804
2025.12.03	03:14	155.799	155.802	155.804	155.805	155.811	155.814	155.813	155.814	155.814	155.813
2025.12.03	03:15	155.829	155.825	155.828	155.818	155.810	155.803	155.788	155.790	155.790	155.791
2025.12.03	03:16	155.781	155.781	155.784	155.789	155.799	155.801	155.808	155.806	155.807	155.804
2025.12.03	03:17	155.803	155.802	155.813	155.817	155.829	155.839	155.832	155.835	155.834	155.828
2025.12.03	03:18	155.833	155.831	155.829	155.827	155.822	155.818	155.825	155.821	155.824	155.827
2025.12.03	03:19	155.824	155.824	155.825	155.829	155.834	155.835	155.842	155.840	155.842	155.840
2025.12.03	03:20	155.843	155.841	155.844	155.840	155.834	155.834	155.827	155.828	155.828	155.829
2025.12.03	03:21	155.830	155.828	155.825	155.825	155.821	155.816	155.825	155.820	155.823	155.827
2025.12.03	03:22	155.829	155.827	155.826	155.822	155.818	155.818	155.816	155.819	155.819	155.822
2025.12.03	03:23	155.809	155.812	155.811	155.816	155.822	155.823	155.832	155.828	155.830	155.828
2025.12.03	03:24	155.825	155.828	155.823	155.825	155.822	155.820	155.818	155.817	155.817	155.818
2025.12.03	03:25	155.823	155.824	155.823	155.820	155.814	155.812	155.807	155.807	155.807	155.807
2025.12.03	03:26	155.800	155.800	155.795	155.793	155.788	155.785	155.782	155.782	155.781	155.783
2025.12.03	03:27	155.777	155.777	155.771	155.770	155.765	155.761	155.759	155.760	155.760	155.763
2025.12.03	03:28	155.773	155.773	155.774	155.771	155.765	155.764	155.758	155.758	155.758	155.760
2025.12.03	03:29	155.754	155.756	155.756	155.760	155.763	155.763	155.768	155.765	155.765	155.765
2025.12.03	03:30	155.773	155.774	155.771	155.769	155.762	155.757	155.757	155.756	155.756	155.758
2025.12.03	03:31	155.755	155.754	155.757	155.758	155.762	155.765	155.762	155.763	155.764	155.760
2025.12.03	03:32	155.755	155.755	155.758	155.763	155.770	155.771	155.780	155.778	155.778	155.777
2025.12.03	03:33	155.777	155.778	155.787	155.788	155.797	155.805	155.806	155.808	155.807	155.807
2025.12.03	03:34	155.796	155.801	155.798	155.802	155.808	155.809	155.817	155.815	155.816	155.816
2025.12.03	03:35	155.812	155.811	155.820	155.824	155.835	155.844	155.834	155.838	155.836	155.830
2025.12.03	03:36	155.846	155.845	155.847	155.841	155.832	155.831	155.818	155.820	155.818	155.820
2025.12.03	03:37	155.819	155.820	155.824	155.828	155.835	155.835	155.844	155.842	155.842	155.842
2025.12.03	03:38	155.842	155.842	155.847	155.854	155.866	155.867	155.881	155.879	155.879	155.878
2025.12.03	03:39	155.878	155.879	155.875	155.875	155.872	155.865	155.865	155.866	155.865	155.866
2025.12.03	03:40	155.874	155.874	155.872	155.871	155.868	155.866	155.864	155.865	155.864	155.865
2025.12.03	03:41	155.864	155.866	155.865	155.865	155.864	155.867	155.864	155.867	155.867	155.865
2025.12.03	03:42	155.865	155.864	155.869	155.871	155.873	155.871	155.871	155.871	155.870	155.866
2025.12.03	03:43	155.871	155.869	155.874	155.871	155.876	155.875	155.878	155.878	155.879	155.878
2025.12.03	03:44	155.882	155.879	155.879	155.878	155.877	155.874	155.873	155.874	155.874	155.875
2025.12.03	03:45	155.869	155.868	155.871	155.872	155.878	155.881	155.880	155.880	155.880	155.875
2025.12.03	03:46	155.871	155.872	155.870	155.874	155.875	155.878	155.880	155.883	155.884	155.888
2025.12.03	03:47	155.880	155.879	155.874	155.869	155.869	155.864	155.864	155.863	155.864	155.864
2025.12.03	03:48	155.862	155.863	155.866	155.866	155.870	155.872	155.873	155.872	155.874	155.878
2025.12.03	03:49	155.868	155.870	155.868	155.875	155.880	155.884	155.892	155.893	155.893	155.893
2025.12.03	03:50	155.896	155.895	155.897	155.896	155.895	155.895	155.895	155.893	155.894	155.889
2025.12.03	03:51	155.888	155.888	155.889	155.890	155.889	155.890	155.891	155.892	155.893	155.894
2025.12.03	03:52	155.892	155.892	155.900	155.900	155.909	155.914	155.906	155.909	155.908	155.903
2025.12.03	03:53	155.905	155.904	155.903	155.901	155.900	155.902	155.897	155.900	155.898	155.902
2025.12.03	03:54	155.904	155.902	155.901	155.901	155.896	155.895	155.895	155.896	155.894	155.891
2025.12.03	03:55	155.885	155.886	155.891	155.895	155.903	155.909	155.902	155.906	155.903	155.900
2025.12.03	03:56	155.904	155.904	155.908	155.912	155.913	155.915	155.915	155.915	155.915	155.913
2025.12.03	03:57	155.931	155.931	155.948	155.949	155.964	155.969	155.976	155.963	155.966	155.954
2025.12.03	03:58	155.958	155.956	155.954	155.951	155.944	155.941	155.940	155.943	155.941	155.949
2025.12.03	03:59	155.951	155.949	155.952	155.944	155.945	155.938	155.939	155.930	155.930	155.921
2025.12.03	04:00	155.920	155.920	155.922	155.927	155.928	155.932	155.940	155.939	155.940	155.940
2025.12.03	04:01	155.938	155.938	155.940	155.942	155.947	155.949	155.953	155.952	155.952	155.951
2025.12.03	04:02	155.962	155.962	155.972	155.975	155.982	155.988	155.992	155.990	155.991	155.987
2025.12.03	04:03	155.990	155.989	155.991	155.985	155.987	155.978	155.981	155.973	155.973	155.964
2025.12.03	04:04	155.971	155.969	155.973	155.971	155.970	155.967	155.968	155.965	155.963	155.961
2025.12.03	04:05	155.958	155.957	155.961	155.963	155.969	155.975	155.974	155.974	155.975	155.972
2025.12.03	04:06	155.975	155.975	155.972	155.970	155.966	155.966	155.963	155.961	155.957	155.955
2025.12.03	04:07	155.959	155.962	155.963	155.968	155.972	155.972	155.975	155.976	155.978	155.985
2025.12.03	04:08	155.987	155.986	155.988	155.989	155.990	155.992	155.992	155.991	155.990	155.989
2025.12.03	04:09	155.987	155.988	155.991	155.996	156.002	156.003	156.013	156.011	156.016	156.023
2025.12.03	04:10	156.018	156.019	156.017	156.022	156.024	156.028	156.030	156.033	156.035	156.041
2025.12.03	04:11	156.041	156.042	156.036	156.036	156.032	156.026	156.027	156.028	156.027	156.029
2025.12.03	04:12	156.037	156.037	156.045	156.045	156.051	156.055	156.056	156.053	156.056	156.051
2025.12.03	04:13	156.055	156.055	156.050	156.048	156.045	156.041	156.038	156.039	156.038	156.039
2025.12.03	04:14	156.043	156.045	156.043	156.043	156.041	156.040	156.040	156.039	156.039	156.035
2025.12.03	04:15	156.031	156.033	156.030	156.032	156.027	156.023	156.026	156.024	156.024	156.026
2025.12.03	04:16	156.031	156.032	156.034	156.039	156.040	156.045	156.045	156.046	156.046	156.045
2025.12.03	04:17	156.044	156.045	156.047	156.049	156.051	156.053	156.055	156.057	156.059	156.063
2025.12.03	04:18	156.058	156.061	156.062	156.063	156.064	156.068	156.067	156.066	156.066	156.065
2025.12.03	04:19	156.071	156.070	156.075	156.075	156.080	156.079	156.080	156.076	156.078	156.074
2025.12.03	04:20	156.076	156.074	156.071	156.071	156.067	156.063	156.064	156.063	156.064	156.065
2025.12.03	04:21	156.060	156.060	156.056	156.054	156.053	156.046	156.051	156.050	156.050	156.054
2025.12.03	04:22	156.055	156.054	156.054	156.051	156.049	156.045	156.042	156.041	156.038	156.035
2025.12.03	04:23	156.034	156.034	156.039	156.040	156.042	156.047	156.045	156.045	156.046	156.044
2025.12.03	04:24	156.035	156.035	156.026	156.025	156.019	156.015	156.013	156.015	156.013	156.018
2025.12.03	04:25	156.020	156.019	156.021	156.018	156.017	156.015	156.013	156.011	156.010	156.007
2025.12.03	04:26	156.006	156.005	156.013	156.013	156.019	156.029	156.021	156.022	156.022	156.017
2025.12.03	04:27	156.016	156.016	156.020	156.019	156.020	156.022	156.022	156.023	156.023	156.022
2025.12.03	04:28	156.026	156.027	156.027	156.026	156.025	156.024	156.023	156.022	156.020	156.017
2025.12.03	04:29	156.016	156.017	156.016	156.016	156.017	156.015	156.015	156.016	156.016	156.016
2025.12.03	04:30	156.024	156.026	156.017	156.009	156.001	155.991	155.991	155.992	155.992	155.992
2025.12.03	04:31	156.000	156.002	155.997	155.996	155.991	155.983	155.988	155.987	155.988	155.991
