date	time	bid01	bid02	bid03	bid04	bid05	bid06	bid07	bid08	bid09	bid10
2025.12.02	00:38	154.791	154.787	154.788	154.782	154.776	154.775	154.766	154.776	154.773	154.779
2025.12.02	00:39	154.772	154.775	154.774	154.778	154.782	154.782	154.786	154.783	154.783	154.781
2025.12.02	00:40	154.786	154.787	154.782	154.779	154.771	154.767	154.767	154.772	154.771	154.778
2025.12.02	00:41	154.790	154.789	154.783	154.779	154.768	154.760	154.757	154.756	154.756	154.757
2025.12.02	00:42	154.746	154.746	154.737	154.735	154.728	154.719	154.719	154.710	154.709	154.699
2025.12.02	00:43	154.705	154.702	154.708	154.707	154.713	154.710	154.712	154.706	154.708	154.702
2025.12.02	00:44	154.701	154.702	154.698	154.691	154.681	154.679	154.667	154.676	154.673	154.680
2025.12.02	00:45	154.680	154.679	154.690	154.698	154.718	154.721	154.738	154.731	154.733	154.729
2025.12.02	00:46	154.729	154.729	154.732	154.738	154.744	154.747	154.756	154.752	154.753	154.750
2025.12.02	00:47	154.755	154.754	154.755	154.751	154.746	154.745	154.739	154.739	154.737	154.730
2025.12.02	00:48	154.727	154.726	154.730	154.738	154.747	154.749	154.761	154.760	154.760	154.759
2025.12.02	00:49	154.745	154.746	154.748	154.755	154.769	154.772	154.781	154.779	154.780	154.777
2025.12.02	00:50	154.776	154.778	154.791	154.795	154.812	154.821	154.819	154.822	154.821	154.814
2025.12.02	00:51	154.809	154.809	154.816	154.823	154.838	154.840	154.854	154.850	154.852	154.847
2025.12.02	00:52	154.845	154.846	154.848	154.855	154.860	154.864	154.871	154.872	154.873	154.882
2025.12.02	00:53	154.891	154.889	154.892	154.885	154.878	154.881	154.873	154.875	154.874	154.876
2025.12.02	00:54	154.881	154.881	154.881	154.875	154.870	154.867	154.859	154.859	154.857	154.860
2025.12.02	00:55	154.862	154.859	154.857	154.851	154.844	154.842	154.832	154.840	154.838	154.843
2025.12.02	00:56	154.833	154.835	154.827	154.829	154.820	154.817	154.811	154.813	154.811	154.814
2025.12.02	00:57	154.815	154.815	154.816	154.810	154.808	154.802	154.795	154.796	154.796	154.797
2025.12.02	00:58	154.812	154.811	154.822	154.822	154.831	154.832	154.838	154.821	154.826	154.814
2025.12.02	00:59	154.809	154.809	154.814	154.820	154.832	154.835	154.846	154.844	154.845	154.842
2025.12.02	01:00	154.836	154.838	154.842	154.851	154.863	154.865	154.883	154.877	154.879	154.876
2025.12.02	01:01	154.889	154.888	154.901	154.902	154.915	154.916	154.925	154.913	154.916	154.906
2025.12.02	01:02	154.922	154.922	154.931	154.931	154.942	154.943	154.951	154.944	154.947	154.942
2025.12.02	01:03	154.939	154.941	154.936	154.937	154.934	154.928	154.929	154.927	154.928	154.928
2025.12.02	01:04	154.917	154.922	154.921	154.926	154.935	154.937	154.944	154.944	154.944	154.943
2025.12.02	01:05	154.954	154.954	154.958	154.968	154.978	154.984	154.998	154.982	154.988	154.977
2025.12.02	01:06	154.987	154.986	154.987	154.981	154.973	154.969	154.958	154.957	154.958	154.959
2025.12.02	01:07	154.959	154.959	154.957	154.950	154.944	154.941	154.930	154.933	154.931	154.935
2025.12.02	01:08	154.936	154.936	154.938	154.943	154.947	154.950	154.956	154.957	154.959	154.965
2025.12.02	01:09	154.963	154.963	154.974	154.977	154.985	154.997	154.981	154.984	154.981	154.973
2025.12.02	01:10	154.982	154.982	154.987	154.988	154.992	154.994	154.987	154.989	154.988	154.982
2025.12.02	01:11	154.967	154.970	154.965	154.970	154.973	154.978	154.982	154.985	154.988	154.994
2025.12.02	01:12	155.007	155.004	155.008	155.001	154.997	154.993	154.986	154.987	154.985	154.986
2025.12.02	01:13	154.978	154.977	154.972	154.970	154.960	154.955	154.964	154.962	154.965	154.976
2025.12.02	01:14	154.987	154.982	154.989	154.980	154.980	154.973	154.964	154.972	154.969	154.975
2025.12.02	01:15	154.984	154.979	154.977	154.967	154.953	154.950	154.934	154.941	154.939	154.944
2025.12.02	01:16	154.953	154.951	154.956	154.952	154.953	154.949	154.948	154.944	154.943	154.938
2025.12.02	01:17	154.940	154.938	154.933	154.920	154.909	154.903	154.885	154.890	154.888	154.892
2025.12.02	01:18	154.887	154.888	154.886	154.893	154.897	154.902	154.905	154.897	154.901	154.893
2025.12.02	01:19	154.884	154.886	154.882	154.887	154.888	154.892	154.898	154.895	154.897	154.894
2025.12.02	01:20	154.894	154.895	154.897	154.900	154.904	154.904	154.909	154.907	154.910	154.916
2025.12.02	01:21	154.926	154.926	154.935	154.936	154.943	154.944	154.947	154.940	154.941	154.935
2025.12.02	01:22	154.932	154.932	154.934	154.938	154.945	154.945	154.948	154.942	154.943	154.936
2025.12.02	01:23	154.938	154.940	154.931	154.928	154.922	154.911	154.920	154.917	154.917	154.923
2025.12.02	01:24	154.928	154.928	154.933	154.935	154.938	154.944	154.931	154.935	154.934	154.927
2025.12.02	01:25	154.930	154.930	154.934	154.936	154.942	154.947	154.944	154.945	154.944	154.942
2025.12.02	01:26	154.941	154.942	154.948	154.949	154.959	154.964	154.961	154.961	154.958	154.952
2025.12.02	01:27	154.958	154.960	154.950	154.947	154.939	154.926	154.927	154.926	154.927	154.928
2025.12.02	01:28	154.940	154.942	154.938	154.934	154.925	154.918	154.922	154.920	154.921	154.925
2025.12.02	01:29	154.919	154.922	154.918	154.923	154.924	154.929	154.931	154.933	154.932	154.939
2025.12.02	01:30	154.932	154.934	154.937	154.950	154.962	154.972	154.990	154.992	154.994	154.992
2025.12.02	01:31	154.993	154.994	154.986	154.982	154.970	154.964	154.955	154.956	154.955	154.957
2025.12.02	01:32	154.971	154.971	154.969	154.951	154.939	154.928	154.906	154.913	154.909	154.919
2025.12.02	01:33	154.941	154.936	154.942	154.931	154.921	154.916	154.902	154.902	154.901	154.903
2025.12.02	01:34	154.904	154.904	154.905	154.909	154.910	154.914	154.916	154.919	154.921	154.926
2025.12.02	01:35	154.916	154.919	154.915	154.928	154.931	154.943	154.945	154.956	154.960	154.971
2025.12.02	01:36	154.952	154.954	154.954	154.961	154.974	154.976	154.986	154.982	154.985	154.983
2025.12.02	01:37	154.982	154.982	154.986	154.992	154.998	154.999	155.009	155.001	155.004	154.999
2025.12.02	01:38	155.000	154.998	154.998	154.989	154.984	154.979	154.969	154.970	154.970	154.971
2025.12.02	01:39	154.956	154.958	154.943	154.944	154.930	154.930	154.920	154.924	154.921	154.925
2025.12.02	01:40	154.924	154.923	154.930	154.943	154.954	154.961	154.981	154.974	154.977	154.971
2025.12.02	01:41	154.973	154.971	154.969	154.957	154.949	154.942	154.927	154.943	154.939	154.948
2025.12.02	01:42	154.937	154.938	154.928	154.928	154.918	154.918	154.912	154.921	154.919	154.926
2025.12.02	01:43	154.910	154.915	154.906	154.914	154.913	154.920	154.921	154.928	154.929	154.934
2025.12.02	01:44	154.921	154.922	154.921	154.926	154.935	154.936	154.944	154.942	154.943	154.941
2025.12.02	01:45	154.951	154.951	154.960	154.960	154.967	154.970	154.973	154.968	154.971	154.964
2025.12.02	01:46	154.981	154.980	154.986	154.987	154.993	154.994	154.995	154.983	154.983	154.975
2025.12.02	01:47	154.966	154.969	154.966	154.976	154.982	154.988	155.002	155.001	155.000	154.999
2025.12.02	01:48	155.026	155.022	155.022	155.006	154.983	154.979	154.948	154.958	154.956	154.962
2025.12.02	01:49	154.969	154.969	154.975	154.976	154.981	154.987	154.988	154.986	154.989	154.985
2025.12.02	01:50	155.008	155.008	155.006	155.003	154.990	154.985	154.980	154.981	154.981	154.986
2025.12.02	01:51	154.990	154.990	154.996	155.002	155.001	155.008	155.009	155.013	155.015	155.023
2025.12.02	01:52	155.007	155.009	155.006	155.014	155.024	155.025	155.038	155.037	155.038	155.036
2025.12.02	01:53	155.043	155.043	155.048	155.048	155.054	155.056	155.061	155.052	155.053	155.049
2025.12.02	01:54	155.049	155.049	155.047	155.042	155.036	155.032	155.022	155.029	155.026	155.032
2025.12.02	01:55	155.036	155.033	155.036	155.030	155.030	155.027	155.019	155.020	155.019	155.021
2025.12.02	01:56	155.033	155.029	155.036	155.029	155.030	155.021	155.024	155.015	155.015	155.007
2025.12.02	01:57	154.998	155.000	155.001	155.007	155.015	155.017	155.023	155.019	155.022	155.019
2025.12.02	01:58	155.021	155.021	155.019	155.014	155.007	155.005	154.996	154.997	154.997	154.999
2025.12.02	01:59	155.003	155.001	155.001	154.997	154.995	154.994	154.988	154.992	154.989	154.994
2025.12.02	02:00	154.966	154.966	154.941	154.939	154.916	154.912	154.898	154.925	154.915	154.939
2025.12.02	02:01	154.934	154.938	154.943	154.954	154.967	154.970	154.991	154.987	154.988	154.987
2025.12.02	02:02	154.978	154.978	154.980	154.982	154.990	154.994	154.992	154.992	154.992	154.989
2025.12.02	02:03	154.975	154.977	154.963	154.964	154.950	154.949	154.944	154.953	154.950	154.958
2025.12.02	02:04	154.946	154.949	154.945	154.959	154.964	154.976	154.984	154.993	154.994	155.013
2025.12.02	02:05	154.998	155.001	155.004	155.013	155.030	155.033	155.045	155.039	155.043	155.039
2025.12.02	02:06	155.036	155.035	155.039	155.045	155.054	155.056	155.068	155.057	155.060	155.053
2025.12.02	02:07	155.062	155.060	155.055	155.052	155.038	155.032	155.030	155.029	155.030	155.035
2025.12.02	02:08	155.026	155.030	155.031	155.039	155.049	155.050	155.063	155.061	155.061	155.061
2025.12.02	02:09	155.072	155.070	155.069	155.067	155.057	155.053	155.048	155.049	155.049	155.050
2025.12.02	02:10	155.060	155.060	155.069	155.070	155.077	155.081	155.084	155.079	155.080	155.075
2025.12.02	02:11	155.073	155.074	155.087	155.094	155.116	155.121	155.136	155.135	155.136	155.135
2025.12.02	02:12	155.136	155.133	155.126	155.122	155.106	155.100	155.093	155.093	155.093	155.094
2025.12.02	02:13	155.092	155.093	155.099	155.104	155.115	155.121	155.129	155.124	155.126	155.122
2025.12.02	02:14	155.110	155.115	155.113	155.119	155.127	155.129	155.139	155.131	155.132	155.128
2025.12.02	02:15	155.126	155.127	155.122	155.119	155.111	155.107	155.106	155.110	155.109	155.115
2025.12.02	02:16	155.109	155.107	155.103	155.099	155.097	155.091	155.092	155.090	155.090	155.093
2025.12.02	02:17	155.102	155.103	155.100	155.096	155.088	155.087	155.085	155.087	155.086	155.092
2025.12.02	02:18	155.095	155.095	155.094	155.092	155.088	155.088	155.084	155.084	155.084	155.085
2025.12.02	02:19	155.089	155.089	155.092	155.093	155.096	155.101	155.095	155.096	155.096	155.093
2025.12.02	02:20	155.101	155.100	155.108	155.108	155.114	155.115	155.123	155.121	155.122	155.121
2025.12.02	02:21	155.138	155.134	155.138	155.128	155.120	155.113	155.098	155.104	155.103	155.106
2025.12.02	02:22	155.092	155.092	155.078	155.078	155.066	155.063	155.053	155.057	155.054	155.058
2025.12.02	02:23	155.048	155.053	155.053	155.055	155.065	155.068	155.073	155.072	155.071	155.069
2025.12.02	02:24	155.067	155.066	155.071	155.071	155.075	155.083	155.077	155.077	155.077	155.074
2025.12.02	02:25	155.069	155.069	155.069	155.073	155.074	155.076	155.079	155.081	155.084	155.088
2025.12.02	02:26	155.087	155.087	155.093	155.099	155.109	155.111	155.119	155.119	155.119	155.119
2025.12.02	02:27	155.119	155.120	155.115	155.114	155.111	155.105	155.114	155.111	155.111	155.117
2025.12.02	02:28	155.110	155.108	155.100	155.096	155.090	155.083	155.080	155.080	155.080	155.081
2025.12.02	02:29	155.089	155.089	155.086	155.077	155.063	155.060	155.041	155.046	155.044	155.048
2025.12.02	02:30	155.039	155.039	155.043	155.053	155.068	155.071	155.090	155.083	155.085	155.081
2025.12.02	02:31	155.084	155.083	155.086	155.082	155.081	155.078	155.078	155.073	155.074	155.067
2025.12.02	02:32	155.059	155.062	155.066	155.075	155.088	155.092	155.106	155.098	155.099	155.094
2025.12.02	02:33	155.096	155.096	155.095	155.092	155.086	155.086	155.078	155.079	155.079	155.081
2025.12.02	02:34	155.092	155.093	155.104	155.109	155.116	155.125	155.122	155.125	155.126	155.122
2025.12.02	02:35	155.111	155.111	155.101	155.098	155.091	155.084	155.091	155.089	155.091	155.098
2025.12.02	02:36	155.085	155.088	155.084	155.090	155.095	155.098	155.105	155.101	155.104	155.100
2025.12.02	02:37	155.110	155.110	155.120	155.122	155.130	155.134	155.138	155.133	155.135	155.130
2025.12.02	02:38	155.141	155.141	155.150	155.153	155.161	155.165	155.172	155.170	155.171	155.169
2025.12.02	02:39	155.176	155.174	155.173	155.169	155.164	155.163	155.156	155.165	155.164	155.169
2025.12.02	02:40	155.163	155.167	155.169	155.174	155.183	155.184	155.185	155.181	155.182	155.178
2025.12.02	02:41	155.191	155.188	155.195	155.190	155.191	155.186	155.184	155.180	155.180	155.172
2025.12.02	02:42	155.157	155.161	155.158	155.164	155.169	155.170	155.179	155.177	155.177	155.177
2025.12.02	02:43	155.182	155.179	155.174	155.171	155.158	155.153	155.147	155.147	155.148	155.151
2025.12.02	02:44	155.165	155.164	155.160	155.156	155.142	155.137	155.130	155.130	155.131	155.133
2025.12.02	02:45	155.148	155.143	155.152	155.148	155.148	155.142	155.143	155.138	155.136	155.130
2025.12.02	02:46	155.137	155.138	155.142	155.146	155.147	155.143	155.144	155.144	155.141	155.135
2025.12.02	02:47	155.128	155.128	155.122	155.119	155.116	155.108	155.110	155.110	155.111	155.113
2025.12.02	02:48	155.115	155.113	155.111	155.110	155.103	155.102	155.098	155.099	155.097	155.093
2025.12.02	02:49	155.096	155.094	155.098	155.093	155.094	155.090	155.092	155.089	155.089	155.083
2025.12.02	02:50	155.092	155.087	155.089	155.084	155.076	155.076	155.069	155.073	155.072	155.073
2025.12.02	02:51	155.070	155.071	155.069	155.076	155.075	155.082	155.080	155.089	155.086	155.095
2025.12.02	02:52	155.094	155.095	155.098	155.104	155.109	155.111	155.122	155.119	155.121	155.120
2025.12.02	02:53	155.120	155.120	155.125	155.128	155.135	155.136	155.137	155.132	155.133	155.127
2025.12.02	02:54	155.134	155.131	155.131	155.128	155.123	155.123	155.120	155.120	155.121	155.122
2025.12.02	02:55	155.129	155.130	155.123	155.112	155.099	155.093	155.073	155.079	155.077	155.082
2025.12.02	02:56	155.085	155.084	155.078	155.072	155.059	155.057	155.044	155.047	155.044	155.047
2025.12.02	02:57	155.045	155.044	155.046	155.048	155.053	155.055	155.053	155.053	155.053	155.048
2025.12.02	02:58	155.061	155.061	155.072	155.074	155.085	155.088	155.099	155.098	155.098	155.098
2025.12.02	02:59	155.098	155.099	155.097	155.092	155.090	155.085	155.080	155.090	155.087	155.095
2025.12.02	03:00	155.109	155.109	155.122	155.122	155.133	155.135	155.146	155.143	155.145	155.144
2025.12.02	03:01	155.148	155.146	155.147	155.142	155.142	155.139	155.132	155.140	155.139	155.143
2025.12.02	03:02	155.145	155.143	155.144	155.135	155.134	155.127	155.123	155.118	155.118	155.108
2025.12.02	03:03	155.108	155.108	155.119	155.127	155.148	155.150	155.167	155.160	155.163	155.156
2025.12.02	03:04	155.154	155.154	155.161	155.162	155.168	155.177	155.162	155.166	155.164	155.158
2025.12.02	03:05	155.151	155.154	155.150	155.155	155.153	155.161	155.158	155.165	155.165	155.173
2025.12.02	03:06	155.178	155.177	155.178	155.176	155.169	155.169	155.161	155.166	155.163	155.168
2025.12.02	03:07	155.178	155.178	155.179	155.172	155.163	155.162	155.149	155.149	155.150	155.150
2025.12.02	03:08	155.153	155.150	155.146	155.138	155.126	155.123	155.110	155.113	155.112	155.114
2025.12.02	03:09	155.106	155.108	155.107	155.111	155.117	155.120	155.130	155.121	155.125	155.119
2025.12.02	03:10	155.127	155.127	155.126	155.122	155.114	155.112	155.106	155.112	155.110	155.117
2025.12.02	03:11	155.121	155.121	155.118	155.114	155.103	155.102	155.096	155.102	155.100	155.106
2025.12.02	03:12	155.113	155.113	155.119	155.121	155.125	155.129	155.131	155.129	155.129	155.127
2025.12.02	03:13	155.126	155.125	155.133	155.139	155.152	155.154	155.167	155.165	155.166	155.163
2025.12.02	03:14	155.156	155.156	155.158	155.162	155.170	155.171	155.174	155.170	155.170	155.165
2025.12.02	03:15	155.154	155.156	155.153	155.157	155.158	155.159	155.165	155.164	155.166	155.165
2025.12.02	03:16	155.158	155.161	155.162	155.168	155.176	155.177	155.189	155.180	155.181	155.177
2025.12.02	03:17	155.184	155.184	155.190	155.193	155.196	155.203	155.194	155.197	155.195	155.191
2025.12.02	03:18	155.189	155.191	155.190	155.196	155.198	155.202	155.208	155.203	155.206	155.202
2025.12.02	03:19	155.211	155.211	155.220	155.222	155.229	155.234	155.237	155.235	155.234	155.232
2025.12.02	03:20	155.227	155.230	155.236	155.239	155.245	155.251	155.248	155.251	155.250	155.248
2025.12.02	03:21	155.241	155.244	155.236	155.238	155.232	155.233	155.229	155.240	155.234	155.244
2025.12.02	03:22	155.247	155.246	155.246	155.242	155.236	155.233	155.225	155.228	155.226	155.230
2025.12.02	03:23	155.236	155.235	155.241	155.242	155.248	155.249	155.252	155.246	155.246	155.242
2025.12.02	03:24	155.216	155.224	155.208	155.218	155.218	155.228	155.228	155.237	155.237	155.248
2025.12.02	03:25	155.254	155.254	155.259	155.261	155.264	155.268	155.267	155.267	155.268	155.266
2025.12.02	03:26	155.257	155.259	155.255	155.260	155.262	155.264	155.268	155.270	155.272	155.277
2025.12.02	03:27	155.274	155.273	155.277	155.279	155.285	155.290	155.291	155.292	155.292	155.291
2025.12.02	03:28	155.286	155.288	155.284	155.283	155.284	155.279	155.280	155.278	155.279	155.279
2025.12.02	03:29	155.279	155.279	155.279	155.275	155.273	155.270	155.264	155.272	155.270	155.276
2025.12.02	03:30	155.285	155.283	155.286	155.280	155.278	155.274	155.269	155.272	155.272	155.273
2025.12.02	03:31	155.277	155.275	155.272	155.271	155.263	155.262	155.257	155.258	155.255	155.251
2025.12.02	03:32	155.255	155.257	155.259	155.263	155.263	155.268	155.270	155.272	155.271	155.279
2025.12.02	03:33	155.277	155.276	155.281	155.283	155.289	155.293	155.284	155.287	155.286	155.280
2025.12.02	03:34	155.278	155.278	155.279	155.282	155.281	155.284	155.285	155.288	155.289	155.293
2025.12.02	03:35	155.282	155.283	155.273	155.271	155.263	155.259	155.252	155.252	155.253	155.253
2025.12.02	03:36	155.259	155.258	155.264	155.264	155.268	155.269	155.272	155.268	155.270	155.266
2025.12.02	03:37	155.263	155.264	155.264	155.272	155.274	155.283	155.286	155.292	155.297	155.305
2025.12.02	03:38	155.300	155.303	155.297	155.299	155.295	155.296	155.293	155.296	155.294	155.298
2025.12.02	03:39	155.294	155.294	155.290	155.290	155.288	155.286	155.288	155.288	155.289	155.293
2025.12.02	03:40	155.293	155.293	155.296	155.296	155.299	155.301	155.301	155.302	155.302	155.306
2025.12.02	03:41	155.306	155.304	155.304	155.296	155.292	155.287	155.278	155.288	155.284	155.290
2025.12.02	03:42	155.273	155.277	155.271	155.279	155.283	155.288	155.297	155.295	155.297	155.295
2025.12.02	03:43	155.297	155.295	155.297	155.293	155.296	155.291	155.292	155.287	155.288	155.283
2025.12.02	03:44	155.289	155.287	155.285	155.279	155.272	155.270	155.257	155.259	155.257	155.260
2025.12.02	03:45	155.254	155.256	155.253	155.254	155.255	155.257	155.258	155.258	155.260	155.262
2025.12.02	03:46	155.271	155.269	155.273	155.270	155.266	155.265	155.259	155.259	155.259	155.260
2025.12.02	03:47	155.254	155.257	155.262	155.270	155.285	155.286	155.301	155.300	155.300	155.300
2025.12.02	03:48	155.300	155.301	155.297	155.296	155.297	155.298	155.298	155.298	155.299	155.300
2025.12.02	03:49	155.301	155.301	155.299	155.296	155.292	155.291	155.284	155.286	155.286	155.288
2025.12.02	03:50	155.295	155.294	155.300	155.300	155.306	155.306	155.312	155.310	155.311	155.311
2025.12.02	03:51	155.313	155.311	155.309	155.310	155.306	155.306	155.304	155.308	155.308	155.310
2025.12.02	03:52	155.314	155.311	155.310	155.309	155.308	155.303	155.302	155.303	155.303	155.304
2025.12.02	03:53	155.306	155.308	155.306	155.306	155.304	155.303	155.303	155.303	155.302	155.300
2025.12.02	03:54	155.305	155.309	155.304	155.304	155.301	155.300	155.296	155.297	155.296	155.298
2025.12.02	03:55	155.297	155.298	155.301	155.299	155.306	155.308	155.305	155.307	155.305	155.302
2025.12.02	03:56	155.311	155.308	155.313	155.307	155.306	155.299	155.297	155.293	155.290	155.285
2025.12.02	03:57	155.276	155.277	155.281	155.283	155.287	155.292	155.289	155.292	155.291	155.290
2025.12.02	03:58	155.289	155.289	155.291	155.291	155.293	155.297	155.294	155.294	155.294	155.292
2025.12.02	03:59	155.292	155.292	155.291	155.291	155.288	155.288	155.287	155.288	155.287	155.289
2025.12.02	04:00	155.296	155.300	155.296	155.291	155.290	155.286	155.286	155.285	155.285	155.287
2025.12.02	04:01	155.290	155.288	155.289	155.285	155.282	155.282	155.278	155.280	155.277	155.271
2025.12.02	04:02	155.263	155.265	155.264	155.267	155.270	155.271	155.277	155.277	155.282	155.285
2025.12.02	04:03	155.279	155.280	155.280	155.280	155.282	155.284	155.284	155.284	155.285	155.288
2025.12.02	04:04	155.290	155.290	155.291	155.289	155.288	155.288	155.288	155.288	155.287	155.284
2025.12.02	04:05	155.278	155.278	155.275	155.274	155.272	155.266	155.266	155.266	155.266	155.267
2025.12.02	04:06	155.273	155.272	155.278	155.278	155.284	155.284	155.290	155.286	155.289	155.286
2025.12.02	04:07	155.287	155.290	155.289	155.292	155.291	155.293	155.297	155.295	155.296	155.294
2025.12.02	04:08	155.295	155.295	155.302	155.303	155.305	155.311	155.310	155.311	155.312	155.310
2025.12.02	04:09	155.309	155.309	155.308	155.311	155.310	155.313	155.315	155.313	155.314	155.312
2025.12.02	04:10	155.311	155.311	155.314	155.315	155.319	155.323	155.321	155.322	155.321	155.320
2025.12.02	04:11	155.316	155.316	155.314	155.312	155.310	155.307	155.307	155.305	155.303	155.300
2025.12.02	04:12	155.311	155.310	155.320	155.321	155.331	155.333	155.343	155.342	155.341	155.341
2025.12.02	04:13	155.341	155.341	155.343	155.345	155.347	155.349	155.349	155.350	155.350	155.348
2025.12.02	04:14	155.350	155.348	155.351	155.347	155.345	155.342	155.339	155.340	155.340	155.334
2025.12.02	04:15	155.330	155.332	155.327	155.328	155.325	155.322	155.325	155.323	155.325	155.326
2025.12.02	04:16	155.319	155.320	155.323	155.323	155.327	155.333	155.331	155.332	155.331	155.331
2025.12.02	04:17	155.320	155.317	155.326	155.330	155.337	155.345	155.340	155.342	155.340	155.338
2025.12.02	04:18	155.343	155.343	155.347	155.349	155.350	155.356	155.353	155.355	155.354	155.352
2025.12.02	04:19	155.354	155.356	155.352	155.352	155.348	155.343	155.345	155.345	155.345	155.347
2025.12.02	04:20	155.342	155.344	155.345	155.346	155.349	155.352	155.351	155.353	155.352	155.351
2025.12.02	04:21	155.347	155.349	155.349	155.352	155.355	155.356	155.364	155.355	155.357	155.354
2025.12.02	04:22	155.357	155.357	155.353	155.352	155.348	155.342	155.347	155.346	155.347	155.351
2025.12.02	04:23	155.356	155.359	155.354	155.348	155.345	155.346	155.345	155.345	155.345	155.348
2025.12.02	04:24	155.343	155.346	155.342	155.344	155.347	155.345	155.349	155.349	155.348	155.348
2025.12.02	04:25	155.356	155.354	155.357	155.354	155.349	155.347	155.344	155.345	155.344	155.345
2025.12.02	04:26	155.343	155.340	155.342	155.342	155.341	155.342	155.344	155.345	155.346	155.344
2025.12.02	04:27	155.340	155.341	155.336	155.337	155.334	155.333	155.330	155.330	155.330	155.332
2025.12.02	04:28	155.333	155.333	155.329	155.328	155.326	155.326	155.324	155.324	155.320	155.318
2025.12.02	04:29	155.322	155.321	155.324	155.321	155.320	155.318	155.318	155.314	155.313	155.309
2025.12.02	04:30	155.298	155.299	155.299	155.300	155.306	155.310	155.313	155.312	155.312	155.312
2025.12.02	04:31	155.313	155.315	155.312	155.308	155.307	155.305	155.305	155.304	155.304	155.306
